Species ID,Order,Family,Genus,Species,Genus.species,Authority,Synonyms,Common names (Eng),Red List status,Red List criteria
59050,CAUDATA,AMBYSTOMATIDAE,Ambystoma,amblycephalum,Ambystoma.amblycephalum,"Taylor, 1940",Ambystoma  amblycephala ,"Blunthead Salamander, Blunt-headed Salamander",CR,"B1ab(iii,v)+2ab(iii,v)"
59051,CAUDATA,AMBYSTOMATIDAE,Ambystoma,andersoni,Ambystoma.andersoni,"Krebs & Brandon, 1984",,Anderson's Salamander,CR,B1ab(iii)
59052,CAUDATA,AMBYSTOMATIDAE,Ambystoma,annulatum,Ambystoma.annulatum,"(Cope, 1886)",Linguaelapsus annulatum  ,Ringed Salamander,LC,
59053,CAUDATA,AMBYSTOMATIDAE,Ambystoma,barbouri,Ambystoma.barbouri,"Kraus & Petranka, 1989",,Streamside Salamander,NT,
136128,CAUDATA,AMBYSTOMATIDAE,Ambystoma,bishopi,Ambystoma.bishopi,"(Goin, 1950)",Linguaelapsus bishopi  ,Reticulated Flatwoods Salamander,VU,A2c
59054,CAUDATA,AMBYSTOMATIDAE,Ambystoma,bombypellum,Ambystoma.bombypellum,"Taylor, 1940",Ambystoma bombypella,"Delicateskin Salamander , Axolotl",CR,B1ab(iii)+2ab(iii)
1098,CAUDATA,AMBYSTOMATIDAE,Ambystoma,californiense,Ambystoma.californiense,"Gray, 1853",Ambystoma tigrinum   ,California Tiger Salamander,VU,A2c
1099,CAUDATA,AMBYSTOMATIDAE,Ambystoma,cingulatum,Ambystoma.cingulatum,"(Cope, 1867)",Amblystoma cingulatum  ,Frosted Flatwoods Salamander,VU,A2c
59055,CAUDATA,AMBYSTOMATIDAE,Ambystoma,dumerilii,Ambystoma.dumerilii,"(Dugès, 1870)",Amblystoma  dumerili|Bathysiredon  dumerilii|Bathysiredon  dumerilii  subspecies queretarensis |Siredon  dumerilii,Lake Patzcuaro Salamander ,CR,"B1ab(iii,v)+2ab(iii,v)"
59056,CAUDATA,AMBYSTOMATIDAE,Ambystoma,flavipiperatum,Ambystoma.flavipiperatum,"Dixon, 1963",,Yellow-peppered Salamander,DD,
59057,CAUDATA,AMBYSTOMATIDAE,Ambystoma,gracile,Ambystoma.gracile,"(Baird, 1857)",Siredon gracilis  ,Northwestern Salamander,LC,
59058,CAUDATA,AMBYSTOMATIDAE,Ambystoma,granulosum,Ambystoma.granulosum,"Taylor, 1944",,Granular Salamander,CR,B1ab(iii)
59059,CAUDATA,AMBYSTOMATIDAE,Ambystoma,jeffersonianum,Ambystoma.jeffersonianum,"(Green, 1827)",Salamandra jeffersoniana  ,Jefferson Salamander,LC,
59060,CAUDATA,AMBYSTOMATIDAE,Ambystoma,laterale,Ambystoma.laterale,"Hallowell, 1856",Ambystoma platineum  ,Blue-spotted Salamander,LC,
59061,CAUDATA,AMBYSTOMATIDAE,Ambystoma,leorae,Ambystoma.leorae,"(Taylor, 1943)",Rhyacosiredon leorae,"Leora's Stream Salamander, Leora's Stream Siredon",CR,"B1ab(iii,v)+2ab(iii,v)"
1093,CAUDATA,AMBYSTOMATIDAE,Ambystoma,lermaense,Ambystoma.lermaense,"(Taylor, 1940)",Siredon lermaensis,Lake Lerma Salamander,EN,"B1ab(iii,v)+2ab(iii,v)"
59062,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mabeei,Ambystoma.mabeei,"Bishop, 1928",Linguaelapsus  mabeei  ,Mabee's Salamander,LC,
59063,CAUDATA,AMBYSTOMATIDAE,Ambystoma,macrodactylum,Ambystoma.macrodactylum,"(Baird, 1850)",Ambystoma macrodactyla  ,Long-toed Salamander,LC,
59064,CAUDATA,AMBYSTOMATIDAE,Ambystoma,maculatum,Ambystoma.maculatum,"(Shaw, 1802)",Salamandra  punctata  ,Spotted Salamander,LC,
199970,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mavortium,Ambystoma.mavortium,"Baird, 1850",,Western Tiger Salamander,LC,
1095,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mexicanum,Ambystoma.mexicanum,"(Shaw & Nodder, 1798)",Gyrinus mexicanus  ,Axolotl,CR,"B2ab(iii,v)"
59065,CAUDATA,AMBYSTOMATIDAE,Ambystoma,opacum,Ambystoma.opacum,"(Gravenhorst, 1807)",Salamandra opaca  ,Marbled Salamander,LC,
59066,CAUDATA,AMBYSTOMATIDAE,Ambystoma,ordinarium,Ambystoma.ordinarium,"Taylor, 1940",Ambystoma ordinaria,"Michoacan Stream Salamander, Michoacan Stream Siredon, Puerto Hondo Stream Salamander",EN,"B1ab(iii,iv,v)"
59067,CAUDATA,AMBYSTOMATIDAE,Ambystoma,rivulare,Ambystoma.rivulare,"(Taylor, 1940)",Rhyacosiredon rivularis  ,,DD,
59068,CAUDATA,AMBYSTOMATIDAE,Ambystoma,rosaceum,Ambystoma.rosaceum,"Taylor, 1941",Ambystoma   fluvinatum|Ambystoma  rosaceum  subspecies nigrum |Axolotes  maculata ,Tarahumara Salamander,LC,
61893,CAUDATA,AMBYSTOMATIDAE,Ambystoma,silvense,Ambystoma.silvense,"(Webb, 2004)",Ambystoma  silvensis  ,Pine Woods Salamander,DD,
59069,CAUDATA,AMBYSTOMATIDAE,Ambystoma,talpoideum,Ambystoma.talpoideum,"(Holbrook, 1838)",Salamandra  talpoidea  ,Mole Salamander,LC,
59070,CAUDATA,AMBYSTOMATIDAE,Ambystoma,taylori,Ambystoma.taylori,"Brandon, Maruska & Rumph, 1982",,Taylor's Salamander,CR,B1ab(iii)
59071,CAUDATA,AMBYSTOMATIDAE,Ambystoma,texanum,Ambystoma.texanum,"(Matthes, 1855)",Salamandra texana  ,Smallmouth Salamander,LC,
83293207,CAUDATA,AMBYSTOMATIDAE,Ambystoma,tigrinum,Ambystoma.tigrinum,"(Green, 1825)",,"Tiger Salamander, Salamandra, Eastern Tiger Salamander",LC,
59073,CAUDATA,AMBYSTOMATIDAE,Ambystoma,velasci,Ambystoma.velasci,"(Dugès, 1888)",Amblystoma velasci|Ambystoma lacustris,Plateau Tiger Salamander,LC,
55212,ANURA,DENDROBATIDAE,Ameerega,andina,Ameerega.andina,"(Myers and Burrowes, 1987)",Ameerega andinus  |Epipedobates andinus  ,La Planada Poison Frog,DD,
55214,ANURA,DENDROBATIDAE,Ameerega,bassleri,Ameerega.bassleri,"(Melin, 1941)",Epipedobates bassleri  |Epipedobates bassleri  ,Pleasing Poison Frog,NT,
45727636,ANURA,DENDROBATIDAE,Ameerega,berohoka ,Ameerega.berohoka ,"Vaz-Silva & Maciel, 2011",,,LC,
55215,ANURA,DENDROBATIDAE,Ameerega,bilinguis,Ameerega.bilinguis,"(Jungfer, 1989)",Epipedobates bilinguis  ,Ecuador Poison Frog,LC,
190979,ANURA,DENDROBATIDAE,Ameerega,boehmei,Ameerega.boehmei,"Lötters, Schmitz, Reichle, Rödder & Quennet, 2009",,,LC,
55216,ANURA,DENDROBATIDAE,Ameerega,boliviana,Ameerega.boliviana,"(Boulenger, 1902)",Ameerega bolivianus  |Epipedobates bolivianus  ,,LC,
55218,ANURA,DENDROBATIDAE,Ameerega,braccata,Ameerega.braccata,"(Steindachner, 1864)",Ameerega braccatus  |Epipedobates braccatus  ,,LC,
55219,ANURA,DENDROBATIDAE,Ameerega,cainarachi,Ameerega.cainarachi,"(Schulte, 1989)",Epipedobates ardens  |Epipedobates cainarachi  ,Cainarachi Poison Frog,VU,B1ab(iii)
55220,ANURA,DENDROBATIDAE,Ameerega,erythromos,Ameerega.erythromos,"(Vigle and Miyata, 1980)",Epipedobates erythromos  ,Palenque Poison Frog,DD,
55222,ANURA,DENDROBATIDAE,Ameerega,flavopicta,Ameerega.flavopicta,"(A. Lutz, 1925)",Ameerega flavopictus  |Epipedobates flavopictus  ,Lutz's Poison Frog,LC,
55223,ANURA,DENDROBATIDAE,Ameerega,hahneli,Ameerega.hahneli,"(Boulenger, 1884)",Epipedobates hahneli  |Epipedobates hahneli  ,,LC,
55224,ANURA,DENDROBATIDAE,Ameerega,ingeri,Ameerega.ingeri,"(Cochran and Goin, 1970)",Epipedobates ingeri  ,,CR,B1ab(iii)
55225,ANURA,DENDROBATIDAE,Ameerega,labialis,Ameerega.labialis,"(Cope, 1874)",Epipedobates labialis  ,,DD,
55226,ANURA,DENDROBATIDAE,Ameerega,macero,Ameerega.macero,"(Rodríguez & Myers, 1993)",Epipedobates macero,Manu Poison Frog,LC,
55227,ANURA,DENDROBATIDAE,Ameerega,maculata,Ameerega.maculata,"(Peters, 1873)",Ameerega maculatus  |Epipedobates maculatus  ,Confusing Poison Frog,DD,
55229,ANURA,DENDROBATIDAE,Ameerega,parvula,Ameerega.parvula,"(Boulenger, 1882)",Ameerega parvulus  |Epipedobates parvulus  |Prostherapis festae  ,,LC,
55230,ANURA,DENDROBATIDAE,Ameerega,petersi,Ameerega.petersi,"(Silverstone, 1976)",Epipedobates petersi  ,Peru Poison Frog,LC,
55231,ANURA,DENDROBATIDAE,Ameerega,picta,Ameerega.picta,"(Bibron, 1838)",Dendrobates eucnemis|Dendrobates pictus|Dendrobates pictus subspecies guayanensis|Epipedobates pictus|Hylaplesia picta|Phyllobates pictus,"Spot-legged Poison Frog, Spot-legged Poison-arrow Frog",LC,
29432,ANURA,DENDROBATIDAE,Ameerega,planipaleae,Ameerega.planipaleae,"(Morales & Velazco, 1998)",Epipedobates planipaleae  ,Oxapampa Poison Frog,CR,B1ab(iii)
55232,ANURA,DENDROBATIDAE,Ameerega,pongoensis,Ameerega.pongoensis,"(Schulte, 1999)",Epipedobates pongoensis,,VU,"B1ab(iii,v)"
55233,ANURA,DENDROBATIDAE,Ameerega,pulchripecta,Ameerega.pulchripecta,"(Silverstone, 1976)",Ameerega pulchripectus  |Epipedobates pulchripectus  ,,DD,
55234,ANURA,DENDROBATIDAE,Ameerega,rubriventris,Ameerega.rubriventris,"(Lötters, Debold, Henle, Glaw and Kneller, 1997)",Epipedobates rubriventris  ,,DD,
55236,ANURA,DENDROBATIDAE,Ameerega,silverstonei,Ameerega.silverstonei,"(Myers & Daly, 1979)",Epipedobates silverstonei,Silverstone's Poison Frog,EN,"B1ab(iii,v)"
55237,ANURA,DENDROBATIDAE,Ameerega,simulans,Ameerega.simulans,"(Myers, Rodríguez and Icochea, 1998)",Epipedobates simulans  ,,LC,
55238,ANURA,DENDROBATIDAE,Ameerega,smaragdina,Ameerega.smaragdina,"(Silverstone, 1976)",Ameerega smaragdinus  |Epipedobates smaragdinus  ,Emerald Poison Frog,DD,
55240,ANURA,DENDROBATIDAE,Ameerega,trivittata,Ameerega.trivittata,"(Spix, 1824)",Ameerega trivittatus  |Dendrobates nigerrima|Dendrobates nigerrimus|Dendrobates obscurus|Dendrobates trivittatus|Dendrobates  tetravittatus|Epipedobates trivittatus  |Hyla trivittata|Hyla  nigerrima|Hylaplesia trivittatus|Hysaplesia nigerrima|Hysaplesia trivittata|Phobobates trivittatus|Phyllobates trivittatus,"Three-striped Arrow-poison Frog, Three-striped Poison Frog",LC,
135821,ANURA,DENDROBATIDAE,Ameerega,yungicola,Ameerega.yungicola,"(Lötters, Schmitz and Reichle, 2005)",,,LC,
58183,ANURA,PYXICEPHALIDAE,Amietia,amieti,Amietia.amieti,"(Laurent, 1976)",Afrana amieti  ,,DD,
58184,ANURA,PYXICEPHALIDAE,Amietia,angolensis,Amietia.angolensis,"(Bocage, 1866)",Afrana angolensis|Rana nutti|Rana  angolensis |Rana  chapini |Rana  delalandi |Rana  nyassae,"Common River Frog, Angola Frog, Chapin's Frog, Common Rana, Angola River Frog, Dusky-throated Frog, Dusky-throated River Frog, Northern Rana, Nutt's Frog",LC,
58185,ANURA,PYXICEPHALIDAE,Amietia,desaegeri,Amietia.desaegeri,"(Laurent, 1972)",Afrana desaegeri  ,,LC,
54358,ANURA,PYXICEPHALIDAE,Amietia,dracomontana,Amietia.dracomontana,"(Channing, 1978)",Afrana dracomontana  ,"Drakensberg River Frog, Sani Pass Frog",LC,
45331497,ANURA,PYXICEPHALIDAE,Amietia,fuscigula,Amietia.fuscigula,"(Duméril & Bibron, 1841)",Afrana fuscigula|Rana fuscigula,"Dark-throated River Frog, Dark-throated Frog, Cape River Frog, Cape Rana, Dusky-throated River Frog",LC,
58768,ANURA,PYXICEPHALIDAE,Amietia,hymenopus,Amietia.hymenopus,"(Boulenger, 1920)",Rana hymenopus|Strongylopus hymenopus,Drakensberg Stream Frog,LC,
58187,ANURA,PYXICEPHALIDAE,Amietia,inyangae,Amietia.inyangae,"(Poynton, 1966)",Afrana inyangae  ,Inyangani River Frog,EN,B1ab(iii)+2ab(iii)
58188,ANURA,PYXICEPHALIDAE,Amietia,johnstoni,Amietia.johnstoni,"(Günther, 1894)",Afrana johnstoni  ,Johnston's River Frog,EN,B1ab(iii)
135995,ANURA,PYXICEPHALIDAE,Amietia,lubrica,Amietia.lubrica,"(Pickersgill, 2007)",,,DD,
58189,ANURA,PYXICEPHALIDAE,Amietia,ruwenzorica,Amietia.ruwenzorica,"(Laurent, 1972)",Afrana ruwenzorica  ,,DD,
135763,ANURA,PYXICEPHALIDAE,Amietia,tenuoplicata,Amietia.tenuoplicata,"(Pickersgill, 2007)",,,NT,
58190,ANURA,PYXICEPHALIDAE,Amietia,vandijki,Amietia.vandijki,"(Visser & Channing, 1997)",Afrana vandijki  ,,LC,
54359,ANURA,PYXICEPHALIDAE,Amietia,vertebralis,Amietia.vertebralis,"(Hewitt, 1927)",,"Ice Frog, Large-mouthed Frog",NT,
136119,ANURA,PYXICEPHALIDAE,Amietia,viridireticulata,Amietia.viridireticulata,"(Pickersgill, 2007)",,,DD,
58191,ANURA,PYXICEPHALIDAE,Amietia,wittei,Amietia.wittei,"(Angel, 1924)",Afrana wittei  |Phrynobatrachus wittei,Molo Frog,LC,
54578,ANURA,BUFONIDAE,Amietophrynus,asmarae,Amietophrynus.asmarae,"(Tandy, Bogart, Largen and Feener, 1982)",Bufo asmarae  ,Asmara Toad,LC,
54589,ANURA,BUFONIDAE,Amietophrynus,blanfordii,Amietophrynus.blanfordii,"(Boulenger, 1882)",Bufo blanfordii  ,Blanford's Toad,LC,
54592,ANURA,BUFONIDAE,Amietophrynus,brauni,Amietophrynus.brauni,"(Nieden, 1911)",Bufo brauni  ,"Dead-leaf Toad, Braun's Toad",LC,
54595,ANURA,BUFONIDAE,Amietophrynus,buchneri,Amietophrynus.buchneri,"(Peters, 1882)",Bufo buchneri  ,,DD,
54600,ANURA,BUFONIDAE,Amietophrynus,camerunensis,Amietophrynus.camerunensis,"(Parker, 1936)",Bufo camerunensis  ,,LC,
54609,ANURA,BUFONIDAE,Amietophrynus,chudeaui,Amietophrynus.chudeaui,"(Chabanaud, 1919)",Bufo chudeaui  ,,DD,
54618,ANURA,BUFONIDAE,Amietophrynus,cristiglans,Amietophrynus.cristiglans,"(Inger & Menzies, 1961)",Bufo cristiglans  ,,DD,
54624,ANURA,BUFONIDAE,Amietophrynus,danielae,Amietophrynus.danielae,"(Perret, 1977)",Bufo danielae  ,,DD,
54630,ANURA,BUFONIDAE,Amietophrynus,djohongensis,Amietophrynus.djohongensis,"(Hulselmans, 1977)",Bufo djohongensis  ,,EN,B2ab(iii)
54642,ANURA,BUFONIDAE,Amietophrynus,fuliginatus,Amietophrynus.fuliginatus,"(Witte, 1932)",Bufo fuliginatus  ,,LC,
54643,ANURA,BUFONIDAE,Amietophrynus,funereus,Amietophrynus.funereus,"(Bocage, 1866)",Bufo funereus  ,,LC,
54649,ANURA,BUFONIDAE,Amietophrynus,garmani,Amietophrynus.garmani,"(Meek, 1897)",Bufo garmani  ,,LC,
54653,ANURA,BUFONIDAE,Amietophrynus,gracilipes,Amietophrynus.gracilipes,"(Boulenger, 1899)",Bufo gracilipes  ,,LC,
54659,ANURA,BUFONIDAE,Amietophrynus,gutturalis,Amietophrynus.gutturalis,"(Power, 1927)",Bufo gutturalis  ,"African Common Toad, Gutteral Toad",LC,
54678,ANURA,BUFONIDAE,Amietophrynus,kassasii,Amietophrynus.kassasii,"(Baha el Din, 1993)",Bufo kassasii  ,Nile Delta Toad,LC,
54681,ANURA,BUFONIDAE,Amietophrynus,kerinyagae,Amietophrynus.kerinyagae,"(Keith, 1968)",Bufo kerinyagae  ,,LC,
54682,ANURA,BUFONIDAE,Amietophrynus,kisoloensis,Amietophrynus.kisoloensis,"(Loveridge, 1932)",Bufo kisoloensis  ,,LC,
54686,ANURA,BUFONIDAE,Amietophrynus,langanoensis,Amietophrynus.langanoensis,"(Largen, Tandy & Tandy, 1978)",Bufo langanoensis  ,,DD,
54688,ANURA,BUFONIDAE,Amietophrynus,latifrons,Amietophrynus.latifrons,"(Boulenger, 1900)",Bufo latifrons  ,,LC,
54689,ANURA,BUFONIDAE,Amietophrynus,lemairii,Amietophrynus.lemairii,"(Boulenger, 1901)",Bufo lemairii  ,,LC,
54700,ANURA,BUFONIDAE,Amietophrynus,maculatus,Amietophrynus.maculatus,"(Hallowell, 1854)",Bufo maculatus  ,,LC,
54703,ANURA,BUFONIDAE,Amietophrynus,mauritanicus,Amietophrynus.mauritanicus,"Schlegel, 1841",Bufo mauritanicus,"Mauritanian Toad, Pantherine Toad, Berber Toad",LC,
54723,ANURA,BUFONIDAE,Amietophrynus,pantherinus,Amietophrynus.pantherinus,"(Smith, 1828)",Bufo pantherinus  ,Western Leopard Toad,EN,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)"
54724,ANURA,BUFONIDAE,Amietophrynus,pardalis,Amietophrynus.pardalis,"(Hewitt, 1935)",Bufo pardalis  ,Eastern Leopard Toad,LC,
54732,ANURA,BUFONIDAE,Amietophrynus,perreti,Amietophrynus.perreti,"(Schiøtz, 1963)",Bufo perreti  ,,VU,D2
54736,ANURA,BUFONIDAE,Amietophrynus,poweri,Amietophrynus.poweri,"(Hewitt, 1935)",Bufo poweri  ,,LC,
54745,ANURA,BUFONIDAE,Amietophrynus,rangeri,Amietophrynus.rangeri,"(Hewitt, 1935)",Bufo rangeri  ,Ranger's Toad,LC,
54746,ANURA,BUFONIDAE,Amietophrynus,reesi,Amietophrynus.reesi,"(Poynton, 1977)",Bufo reesi  ,,DD,
54747,ANURA,BUFONIDAE,Amietophrynus,regularis,Amietophrynus.regularis,"(Reuss, 1833)",Bufo regularis  ,African Common Toad,LC,
54765,ANURA,BUFONIDAE,Amietophrynus,steindachneri,Amietophrynus.steindachneri,"(Pfeffer, 1893)",Bufo steindachneri  ,,LC,
54771,ANURA,BUFONIDAE,Amietophrynus,superciliaris,Amietophrynus.superciliaris,"(Boulenger, 1888)",Bufo superciliaris  ,"African Giant Toad, Congo Toad",LC,
54774,ANURA,BUFONIDAE,Amietophrynus,taiensis,Amietophrynus.taiensis,"(Rödel & Ernst, 2000)",Bufo amieti|Bufo taiensis,Tai Toad,EN,B2ab(iii)
54780,ANURA,BUFONIDAE,Amietophrynus,togoensis,Amietophrynus.togoensis,"(Ahl, 1924)",Bufo togoensis  ,Togo Toad,NT,
54783,ANURA,BUFONIDAE,Amietophrynus,tuberosus,Amietophrynus.tuberosus,"(Günther, 1858)",Bufo tuberosus  ,,LC,
54784,ANURA,BUFONIDAE,Amietophrynus,turkanae,Amietophrynus.turkanae,"(Tandy & Feener, 1985)",Bufo turkanae  ,,DD,
54786,ANURA,BUFONIDAE,Amietophrynus,urunguensis,Amietophrynus.urunguensis,"(Loveridge, 1932)",Bufo urunguensis  ,,DD,
54794,ANURA,BUFONIDAE,Amietophrynus,villiersi,Amietophrynus.villiersi,"(Angel, 1940)",Bufo villiersi  ,,EN,B1ab(iii)
54796,ANURA,BUFONIDAE,Amietophrynus,vittatus,Amietophrynus.vittatus,"(Boulenger, 1906)",Bufo vittatus  ,,DD,
54799,ANURA,BUFONIDAE,Amietophrynus,xeros,Amietophrynus.xeros,"(Tandy, Tandy, Keith and Duff-MacKay, 1976)",Bufo wazae  |Bufo xeros  ,Subdesert Toad,LC,
61862,ANURA,RANIDAE,Amolops,aniqiaoensis,Amolops.aniqiaoensis,"Dong, Rao and Lu, 2005",,,DD,
58545,ANURA,RANIDAE,Amolops,archotaphus,Amolops.archotaphus,"(Inger & Chan-ard, 1997)",,,LC,
158638,ANURA,RANIDAE,Amolops,assamensis,Amolops.assamensis,"Sengupta, Hussain, Choudhury, Gogoi, Ahmed & Choudhury, 2008",,,DD,
58202,ANURA,RANIDAE,Amolops,bellulus,Amolops.bellulus,"Liu, Yang, Ferraris and Matsui, 2000",,,DD,
135778,ANURA,RANIDAE,Amolops,caelumnoctis,Amolops.caelumnoctis,"Rao & Wilkinson, 2007",,,DD,
58203,ANURA,RANIDAE,Amolops,chakrataensis,Amolops.chakrataensis,"Ray, 1992",,,DD,
58205,ANURA,RANIDAE,Amolops,chunganensis,Amolops.chunganensis,"(Pope, 1929)",Rana  chunganensis |Staurois  chunganensis,"Chungan Sucker Frog, Chungan Torrent Frog",LC,
136153,ANURA,RANIDAE,Amolops,compotrix,Amolops.compotrix,"(Bain, Stuart & Orlov, 2006)",,,DD,
29435,ANURA,RANIDAE,Amolops,cremnobatus,Amolops.cremnobatus,"Inger and Kottelat, 1998",,,NT,
136018,ANURA,RANIDAE,Amolops,cucae,Amolops.cucae,"(Bain, Stuart & Orlov, 2006)",,,DD,
135800,ANURA,RANIDAE,Amolops,daiyunensis,Amolops.daiyunensis,"(Liu & Hu, 1975)",,,NT,
58206,ANURA,RANIDAE,Amolops,formosus,Amolops.formosus,"(Günther, 1876)",Amolops himalayanus  |Polypedates formosus  ,,LC,
58207,ANURA,RANIDAE,Amolops,gerbillus,Amolops.gerbillus,"(Annandale, 1912)",,,LC,
58208,ANURA,RANIDAE,Amolops,granulosus,Amolops.granulosus,"(Liu and Hu, 1961)",,,LC,
58209,ANURA,RANIDAE,Amolops,hainanensis,Amolops.hainanensis,"(Boulenger, 1900)",,,EN,"B2ab(iii,v)"
58210,ANURA,RANIDAE,Amolops,hongkongensis,Amolops.hongkongensis,"(Pope and Romer, 1951)",,,EN,B1ab(iii)
61870,ANURA,RANIDAE,Amolops,iriodes,Amolops.iriodes,"(Bain and Truong, 2004)",Rana iriodes  ,,DD,
58211,ANURA,RANIDAE,Amolops,jaunsari,Amolops.jaunsari,"Ray, 1992",,,DD,
58212,ANURA,RANIDAE,Amolops,jinjiangensis,Amolops.jinjiangensis,"Su, Yang and Li, 1986",,,VU,B1ab(iii)+2ab(iii)
58213,ANURA,RANIDAE,Amolops,kangtingensis,Amolops.kangtingensis,"(Liu, 1950)",,,VU,B1ab(iii)+2ab(iii)
58214,ANURA,RANIDAE,Amolops,kaulbacki,Amolops.kaulbacki,"(Smith, 1940)",,,DD,
58215,ANURA,RANIDAE,Amolops,larutensis,Amolops.larutensis,"(Boulenger, 1899)",,,LC,
58216,ANURA,RANIDAE,Amolops,liangshanensis,Amolops.liangshanensis,"(Wu and Zhao, 1984)",,,DD,
58217,ANURA,RANIDAE,Amolops,lifanensis,Amolops.lifanensis,"(Liu, 1945)",,,NT,
58218,ANURA,RANIDAE,Amolops,loloensis,Amolops.loloensis,"(Liu, 1950)",,"Lolokou Sucker Frog, Rufous-spotted Torrent Frog",VU,A2ac
58219,ANURA,RANIDAE,Amolops,longimanus,Amolops.longimanus,"(Andersson, 1939)",,,DD,
58220,ANURA,RANIDAE,Amolops,mantzorum,Amolops.mantzorum,"(David, 1872)",,,LC,
58221,ANURA,RANIDAE,Amolops,marmoratus,Amolops.marmoratus,"(Blyth, 1855)",Ixalus argus  |Polypedates afghana  |Rana latopalmata  |Rana senchalensis  ,,LC,
61863,ANURA,RANIDAE,Amolops,medogensis,Amolops.medogensis,"Li and Rao, 2005",,,DD,
136138,ANURA,RANIDAE,Amolops,mengyangensis,Amolops.mengyangensis,"Wu & Tian, 1995",Rana daorum  ,,LC,
159250,ANURA,RANIDAE,Amolops,minutus,Amolops.minutus,"Orlov & Ho, 2007",,,DD,
58222,ANURA,RANIDAE,Amolops,monticola,Amolops.monticola,"(Anderson, 1871)",,,LC,
58223,ANURA,RANIDAE,Amolops,nepalicus,Amolops.nepalicus,"Yang, 1991",,,DD,
135987,ANURA,RANIDAE,Amolops,panhai,Amolops.panhai,"Matsui & Nabhitabhata, 2006",,,LC,
58224,ANURA,RANIDAE,Amolops,ricketti,Amolops.ricketti,"(Boulenger, 1899)",Rhacophorus tongkinensis  |Staurois ricketti subspecies minor,,LC,
58225,ANURA,RANIDAE,Amolops,spinapectoralis,Amolops.spinapectoralis,"Inger, Orlov and Darevskyi, 1999",,,DD,
159251,ANURA,RANIDAE,Amolops,splendissimus,Amolops.splendissimus,"Orlov & Ho, 2007",,,DD,
58227,ANURA,RANIDAE,Amolops,torrentis,Amolops.torrentis,"(Smith, 1923)",,,VU,B1ab(iii)+2ab(iii)
58228,ANURA,RANIDAE,Amolops,tuberodepressus,Amolops.tuberodepressus,"Liu and Yang, 2000",,,VU,D2
58229,ANURA,RANIDAE,Amolops,viridimaculatus,Amolops.viridimaculatus,"(Jiang, 1983)",,,NT,
135837,ANURA,RANIDAE,Amolops,vitreus,Amolops.vitreus,"(Bain, Stuart & Orlov, 2006)",,,DD,
58230,ANURA,RANIDAE,Amolops,wuyiensis,Amolops.wuyiensis,"(Liu and Hu, 1975)",,,LC,
59074,CAUDATA,AMPHIUMIDAE,Amphiuma,means,Amphiuma.means,"Garden, 1821",Axolotus lacertinus  ,Two-toed Amphiuma,LC,
59075,CAUDATA,AMPHIUMIDAE,Amphiuma,pholeter,Amphiuma.pholeter,"Neill, 1964",,One-toed Amphiuma,NT,
59076,CAUDATA,AMPHIUMIDAE,Amphiuma,tridactylum,Amphiuma.tridactylum,"Cuvier, 1827",Muraenopsis  tridactyla  ,Three-toed Amphiuma,LC,
54570,ANURA,BUFONIDAE,Anaxyrus,americanus,Anaxyrus.americanus,"(Holbrook, 1836)",Bufo americanus  ,American Toad,LC,
54583,ANURA,BUFONIDAE,Anaxyrus,baxteri,Anaxyrus.baxteri,"(Porter, 1964)",Bufo baxteri  |Bufo hemiophrys  ,"Baxter's Toad, Wyoming Toad",EW,
3179,ANURA,BUFONIDAE,Anaxyrus,boreas,Anaxyrus.boreas,"(Baird & Girard, 1852)",Bufo boreas  ,"Western Toad, Boreal Toad",LC,
54599,ANURA,BUFONIDAE,Anaxyrus,californicus,Anaxyrus.californicus,"(Camp, 1915)",Bufo californicus  ,"Arroyo Toad, California Toad, Mexican Arroyo Toad",EN,A2ac
3180,ANURA,BUFONIDAE,Anaxyrus,canorus,Anaxyrus.canorus,"(Camp, 1916)",Bufo canorus  ,"Yosemite Park Toad, Yosemite Toad",EN,A2ae
54612,ANURA,BUFONIDAE,Anaxyrus,cognatus,Anaxyrus.cognatus,"(Say in James, 1823)",Bufo cognatus  |Bufo cognatus  ,Great Plains Toad,LC,
54613,ANURA,BUFONIDAE,Anaxyrus,compactilis,Anaxyrus.compactilis,"(Wiegmann, 1833)",Bufo compactilis  |Bufo compactilis  ,Plateau Toad,LC,
54626,ANURA,BUFONIDAE,Anaxyrus,debilis,Anaxyrus.debilis,"(Girard, 1854)",Bufo debilis  ,,LC,
3169,ANURA,BUFONIDAE,Anaxyrus,exsul,Anaxyrus.exsul,"(Myers, 1942)",Bufo exsul  ,Black Toad,VU,D2
54640,ANURA,BUFONIDAE,Anaxyrus,fowleri,Anaxyrus.fowleri,"(Hinckley, 1882)",Bufo fowleri  ,Fowler's Toad,LC,
54661,ANURA,BUFONIDAE,Anaxyrus,hemiophrys,Anaxyrus.hemiophrys,"(Cope, 1886)",Bufo hemiophrys  ,Canadian Toad,LC,
3170,ANURA,BUFONIDAE,Anaxyrus,houstonensis,Anaxyrus.houstonensis,"(Sanders, 1953)",Bufo houstonensis  ,Houston Toad,EN,C2a(ii)
