Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
36630	-29715.9	-29604.9	-110.956	0.300276	0.00434108	0.00596167	0.0126595	0.00223417	0.035285	0.0360114	0.02822	0.113116	0.0191228	0.0116817	0.0545678	0.019235	0.0114197	0.00937295	0.0376275	0.00393139	0.336522	0.0310302	0.0076791	1.84795	0.0373246	0.0131389	0.00797881	0.804469	0.10011	0.00262378	0.0498546	0.201762	0.0158055	0.0388875	0.0220165	0.246282	0.0552047	0.154037	0.125598	0.0935788	0.600676	0.32589	0.0684414	0.0216565	0.00599169	0.0389279	0.0377212	0.0852829	0.0300878	0.0248171	0.0172831	0.0416123	0.0926873	0.145183	0.0728885	0.0825877	0.00305378	0.00106929	0.0220021	0.0233521	0.0177077	0.0151096	0.149692	0.0438322	0.0231592	0.56638	0.00979774	0.0311468	0.0191243	0.0158358	0.0935007	0.232785	0.0386917	0.143005	1.73769	0.035467	0.42832	0.0488731	0.173075	0.0200868	0.00924452	0.0837622	0.233463	0.156903	0.0670613	0.351648	0.107163	0.00531774	0.10471	0.596266	3.29371	0.190446	0.254132	0.286794	0.268628	10.1904
36640	-29714.4	-29604.5	-109.915	0.308179	0.00633375	0.00572505	0.0112101	0.00272354	0.0233713	0.0386178	0.0317898	0.0957905	0.0155293	0.0144879	0.0532102	0.0133459	0.012887	0.0151033	0.0409412	0.00728914	0.251578	0.0279022	0.00639429	1.6319	0.0485076	0.0125002	0.00626492	0.764863	0.060585	0.00283242	0.0339817	0.20379	0.0133612	0.0315544	0.0142429	0.227763	0.0572149	0.128487	0.102798	0.103273	0.556884	0.355498	0.0494692	0.0128912	0.0141589	0.0539788	0.0242716	0.0664521	0.0210281	0.0289338	0.0289157	0.0336935	0.146507	0.179281	0.0899155	0.076536	0.00484282	0.000582183	0.0119581	0.0194141	0.0215734	0.0070149	0.133987	0.0649534	0.0398165	0.518429	0.0143777	0.035186	0.040846	0.0533344	0.0879899	0.209867	0.0149312	0.138162	2.04516	0.036779	0.446106	0.0615366	0.192011	0.0205735	0.0102599	0.103811	0.255129	0.148461	0.0584723	0.332729	0.101397	0.00598222	0.110871	0.609287	3.27386	0.190446	0.254132	0.286794	0.268628	10.0863
36650	-29717.4	-29609.6	-107.817	0.301621	0.00636966	0.00478491	0.00835611	0.00477808	0.023926	0.0448642	0.0325415	0.0878573	0.0265697	0.0136763	0.0609588	0.0144051	0.00935443	0.00951997	0.0567738	0.00492316	0.205624	0.0298955	0.0057753	1.77804	0.0479833	0.00649681	0.00318194	0.648283	0.083128	0.0032587	0.0351557	0.157234	0.0148592	0.0372347	0.0174144	0.233761	0.0520585	0.115909	0.115207	0.118359	0.604567	0.446351	0.0661026	0.0181636	0.00968106	0.0654231	0.0446876	0.078462	0.0332419	0.0164561	0.0286176	0.0377937	0.146537	0.274977	0.106084	0.109979	0.00327634	0.000839573	0.0239279	0.0301979	0.0218513	0.00968472	0.142334	0.0542301	0.0288938	0.618381	0.0104482	0.0384601	0.0412727	0.0311858	0.0741257	0.247508	0.0364415	0.126555	1.44589	0.0278066	0.461652	0.061618	0.104827	0.0207752	0.00862801	0.104488	0.249304	0.149429	0.0588536	0.334899	0.103027	0.00542774	0.105757	0.598515	3.2903	0.180643	0.256699	0.289691	0.272968	9.87646
36660	-29724	-29611.7	-112.284	0.30798	0.00685945	0.00810108	0.00855019	0.00285123	0.0350568	0.0476976	0.0377216	0.0878573	0.0107163	0.0125389	0.0836677	0.0209696	0.0134472	0.0120396	0.055428	0.00670266	0.148351	0.0245807	0.00687549	1.91457	0.0542527	0.00755132	0.00124303	0.649914	0.0542815	0.00426267	0.0315418	0.185124	0.0166063	0.0362902	0.0183619	0.249387	0.0545253	0.147029	0.132388	0.0890099	0.599506	0.447632	0.0831144	0.0224533	0.00352723	0.0558633	0.0411962	0.077595	0.0241483	0.0280517	0.0172981	0.0325727	0.124848	0.252124	0.0367744	0.0541822	0.00142127	0.000424417	0.0158612	0.0417002	0.0178749	0.00970812	0.117239	0.0588705	0.0105279	0.524564	0.0151197	0.0401222	0.0445457	0.0457651	0.0825454	0.242758	0.0429317	0.135093	1.94923	0.0106938	0.466625	0.0742889	0.162739	0.0218118	0.0134309	0.10439	0.249071	0.14929	0.0597323	0.334586	0.102931	0.00596495	0.110716	0.608964	3.27436	0.189056	0.250864	0.287051	0.273029	10.3231
36670	-29725	-29615.3	-109.69	0.30798	0.00653165	0.00854372	0.0116826	0.00369938	0.0274756	0.0406792	0.0441348	0.118878	0.0174485	0.00703175	0.0727672	0.0145548	0.015981	0.00659377	0.0495854	0.0122775	0.16914	0.0289125	0.00499778	1.79383	0.047511	0.00859827	0.00132754	0.605091	0.0671455	0.00694727	0.0356498	0.248831	0.00977839	0.041346	0.0221638	0.227227	0.0516632	0.125526	0.132388	0.0968922	0.589413	0.412152	0.0396541	0.0213018	0.0116536	0.0609662	0.0403924	0.0495953	0.0242997	0.0331674	0.025384	0.0437199	0.150142	0.27467	0.0543219	0.0526457	0.00470943	0.00100989	0.0205724	0.0208858	0.0500125	0.00669844	0.129846	0.0499451	0.0129707	0.469818	0.0038229	0.0490425	0.017612	0.0382874	0.0627311	0.19382	0.0492227	0.13131	1.93794	0.0364805	0.433226	0.0454269	0.195282	0.0256353	0.0111373	0.1037	0.247424	0.148302	0.0673993	0.330925	0.10225	0.00596495	0.110716	0.608964	3.27436	0.189056	0.250864	0.287051	0.273029	10.0638
36680	-29711.5	-29601.5	-110.052	0.312808	0.0101554	0.00531765	0.0170863	0.00429622	0.0258341	0.0358929	0.0335916	0.0992647	0.0169022	0.0108761	0.051671	0.0247287	0.0182523	0.0116678	0.0463923	0.00874023	0.173492	0.0221464	0.00764694	1.90982	0.0486433	0.00816018	0.00409869	0.659608	0.0603305	0.00332355	0.0348805	0.202025	0.0122856	0.0387586	0.0207518	0.202194	0.0591556	0.135114	0.119155	0.102248	0.604668	0.413637	0.0576866	0.0194816	0.00454368	0.049864	0.0335628	0.0786569	0.0375443	0.019889	0.0201761	0.030975	0.139345	0.215204	0.0281423	0.109389	0.00377857	0.000666809	0.0168662	0.0183204	0.027716	0.0111177	0.135152	0.0495	0.0308056	0.590553	0.0124137	0.0581064	0.0297726	0.0463392	0.0670938	0.222308	0.0388379	0.151283	1.69834	0.0436487	0.53256	0.0440596	0.12741	0.0220209	0.0140229	0.10329	0.246446	0.147716	0.0671331	0.333568	0.101846	0.00639161	0.114488	0.616697	3.26242	0.188357	0.249937	0.289688	0.272019	10.1
36690	-29730	-29618	-111.965	0.312808	0.00925697	0.00644243	0.0167555	0.00422825	0.0312377	0.0445507	0.0382329	0.122818	0.0134964	0.00924866	0.0666471	0.0209894	0.0191199	0.00717907	0.0424097	0.00846138	0.239627	0.0345406	0.007704	1.90306	0.0281345	0.00829356	0.00514243	0.65283	0.0725396	0.00308838	0.0372504	0.22353	0.0239715	0.0310592	0.0206409	0.280527	0.0723099	0.135356	0.160093	0.11298	0.549314	0.385825	0.0542727	0.0159002	0.00522013	0.0856271	0.0479925	0.0506925	0.0386651	0.0214816	0.0322256	0.0388315	0.0956407	0.242841	0.0659821	0.115384	0.00562178	0.000294196	0.0138171	0.0265058	0.0152912	0.0183453	0.138976	0.040375	0.0219338	0.590553	0.00843024	0.0514248	0.0373073	0.0347749	0.0520684	0.231554	0.0317833	0.140036	1.77886	0.027165	0.406289	0.111866	0.110828	0.0233133	0.014185	0.10329	0.246446	0.147716	0.0671331	0.333568	0.101846	0.00639161	0.114488	0.616697	3.26242	0.188357	0.249937	0.289688	0.272019	10.2912
36700	-29720.5	-29608	-112.434	0.306126	0.0045033	0.00837301	0.0151528	0.00217594	0.0299261	0.0481277	0.0336855	0.117285	0.0213323	0.0115618	0.0575841	0.0147529	0.0192444	0.0077554	0.0419919	0.00828688	0.271069	0.0222286	0.00761132	1.76648	0.0421767	0.0105091	0.00666032	0.704304	0.0662138	0.00310633	0.0406062	0.184083	0.0226829	0.0361156	0.0211299	0.254043	0.052687	0.164518	0.124415	0.098668	0.568635	0.266182	0.056371	0.0195036	0.0112331	0.0497586	0.0344955	0.0742649	0.0288467	0.0280992	0.0137605	0.0431885	0.12713	0.290075	0.127328	0.125763	0.0087479	0.000313464	0.0164881	0.0144409	0.0250027	0.0123445	0.125957	0.0491958	0.0172756	0.614112	0.0100334	0.07104	0.0264219	0.0365315	0.0526651	0.231554	0.0497235	0.165343	2.00497	0.0428985	0.38195	0.0401923	0.0958104	0.0290676	0.0104126	0.103498	0.246943	0.148014	0.0652539	0.33424	0.102052	0.00580541	0.109269	0.605949	3.27898	0.190186	0.252364	0.282791	0.27466	10.3382
36710	-29724.2	-29610.6	-113.577	0.306126	0.00603616	0.00524533	0.011573	0.00318011	0.0211093	0.0464276	0.0336855	0.093995	0.0300515	0.0116254	0.0616862	0.0129632	0.0151115	0.00784032	0.0414631	0.0042598	0.291747	0.0279402	0.00629059	2.13184	0.055773	0.0117391	0.00707985	0.635956	0.0490611	0.00596704	0.0395146	0.268674	0.0132571	0.0257357	0.0173684	0.295113	0.0562103	0.146594	0.124314	0.130322	0.573707	0.40827	0.0751879	0.0204155	0.00653647	0.0603967	0.032001	0.0335677	0.0425674	0.0239944	0.0165303	0.0351885	0.0725467	0.266711	0.0332393	0.0900563	0.00228776	0.000598859	0.0109628	0.0204627	0.0411006	0.0160557	0.120804	0.0593089	0.0168663	0.44419	0.0101885	0.0633561	0.0226772	0.0616839	0.0329272	0.213533	0.0455766	0.140835	1.86486	0.0408213	0.445178	0.0479075	0.158913	0.0212346	0.0124434	0.0936861	0.249645	0.149634	0.0659681	0.337898	0.103169	0.00580541	0.109269	0.605949	3.27898	0.190186	0.252364	0.282791	0.27466	10.4524
36720	-29728.6	-29622.4	-106.161	0.300039	0.00614335	0.00889626	0.00380461	0.006358	0.0186599	0.0469862	0.0381925	0.0895904	0.0149762	0.013074	0.0536517	0.0125107	0.0123965	0.0098401	0.0485154	0.00289256	0.278842	0.0199252	0.00470823	1.76374	0.0477745	0.0101545	0.00893488	0.635956	0.0875328	0.00276277	0.0372124	0.268674	0.0151981	0.0366136	0.0174515	0.238197	0.0564998	0.15082	0.118579	0.103597	0.629877	0.395204	0.0651122	0.0146532	0.0109317	0.0640106	0.0247491	0.0522244	0.0323716	0.0219609	0.031529	0.0345674	0.0633207	0.277996	0.0202947	0.104367	0.000849324	0.00138991	0.0118849	0.0232149	0.0284066	0.0190366	0.138059	0.0654658	0.0247815	0.385784	0.0204319	0.0441559	0.0286196	0.0389067	0.0560205	0.192372	0.0426887	0.132106	1.45826	0.0117174	0.58019	0.0762003	0.167283	0.0229469	0.00731982	0.0768256	0.254435	0.152505	0.0667044	0.344382	0.105148	0.00529848	0.104526	0.595869	3.29431	0.190735	0.253092	0.28072	0.275453	9.71092
36730	-29729	-29615.6	-113.358	0.304855	0.00510288	0.00762678	0.0126137	0.0019961	0.0306928	0.0243271	0.0402503	0.10838	0.0217925	0.0141859	0.05933	0.0137149	0.00780263	0.0108224	0.0511539	0.00225238	0.381977	0.0186483	0.00480127	1.80002	0.0386673	0.00948963	0.0117943	0.88308	0.0850909	0.00655468	0.0239614	0.258246	0.0127894	0.0355642	0.0168599	0.208944	0.0655459	0.127561	0.115231	0.113925	0.645689	0.276697	0.0580794	0.0262532	0.00785088	0.0640106	0.0327107	0.0833803	0.0280661	0.0181262	0.0251724	0.0339973	0.0862411	0.148979	0.0127973	0.0846917	0.000773328	0.00200805	0.0250604	0.0155886	0.0323984	0.0068699	0.138994	0.0699771	0.0343617	0.488164	0.00593778	0.0577419	0.0345081	0.0389668	0.056801	0.243375	0.0403521	0.143288	2.08671	0.0141492	0.38968	0.0740784	0.140182	0.0166218	0.0104228	0.0816521	0.253144	0.151731	0.0622451	0.342634	0.108594	0.00569744	0.108277	0.603868	3.28216	0.190735	0.253092	0.28072	0.275453	10.4305
36740	-29711.4	-29597.6	-113.816	0.301407	0.00619122	0.00405123	0.00915797	0.000908202	0.0221444	0.0413982	0.0395797	0.113386	0.0212576	0.013662	0.0729746	0.0136764	0.0155252	0.0149879	0.0525004	0.00243207	0.360505	0.0296618	0.0058792	1.96068	0.0517722	0.00634608	0.00537813	0.694241	0.0671912	0.00273088	0.0419873	0.19652	0.0157615	0.0376967	0.0192441	0.203542	0.0548911	0.127403	0.108754	0.112318	0.648682	0.330418	0.0642604	0.016603	0.0115236	0.0805776	0.0417286	0.0631421	0.0308437	0.0148643	0.0192013	0.0295534	0.100363	0.287997	0.0161802	0.0898203	0.00235849	0.00646526	0.0198574	0.0337402	0.0549002	0.0117071	0.118553	0.0500447	0.0161495	0.577513	0.0110497	0.0378618	0.032859	0.0172686	0.073555	0.226354	0.0520553	0.13624	1.8289	0.0348858	0.461202	0.0751485	0.163921	0.0303139	0.0113414	0.0810897	0.2514	0.150686	0.0618163	0.340274	0.114734	0.00541017	0.10559	0.598159	3.29084	0.193073	0.256195	0.279818	0.270914	10.4763
36750	-29713.9	-29598.3	-115.661	0.309338	0.00373615	0.00337262	0.0112654	0.000912639	0.0203845	0.0440545	0.0425204	0.0982559	0.0162915	0.00863238	0.0605061	0.018123	0.0142456	0.0093414	0.0441433	0.00259485	0.362434	0.0232695	0.00403104	1.96068	0.0387619	0.00690805	0.00571683	0.590335	0.067722	0.00524999	0.0376425	0.322622	0.0140031	0.0460059	0.025471	0.243658	0.0584362	0.135436	0.106717	0.0859286	0.702391	0.364189	0.0602893	0.0195641	0.0116972	0.0623298	0.0351343	0.0487566	0.0291805	0.020834	0.0288265	0.0299207	0.152045	0.384878	0.0399075	0.0773997	0.00101545	0.00299756	0.024998	0.0219837	0.0356413	0.0122522	0.156181	0.0476628	0.0217248	0.650593	0.00806224	0.0530874	0.0288773	0.041615	0.0555261	0.259851	0.0466177	0.123305	1.6775	0.0404103	0.461202	0.0695525	0.183312	0.0186882	0.0114343	0.0814866	0.252631	0.151423	0.0572242	0.341939	0.115296	0.0060833	0.111776	0.611156	3.27098	0.193875	0.257259	0.280981	0.267886	10.6608
36760	-29718.6	-29605.8	-112.808	0.309338	0.00310524	0.00222946	0.00983891	0.000535807	0.0267844	0.0465258	0.0481642	0.0851332	0.0186421	0.0125275	0.0618614	0.0139887	0.0149325	0.00964007	0.0473903	0.00567745	0.217422	0.0349968	0.0060386	1.8757	0.0343611	0.00713276	0.0101658	0.622128	0.0864749	0.00551012	0.0371007	0.183832	0.0104406	0.0374318	0.0157741	0.243215	0.0583256	0.165768	0.125938	0.0859286	0.653207	0.387912	0.0660519	0.0213769	0.00773672	0.0557101	0.0343337	0.0659146	0.0329623	0.0301064	0.0185885	0.0258397	0.134034	0.263922	0.0638592	0.0724284	0.001231	0.00259133	0.0159175	0.0227282	0.0335202	0.0207882	0.181825	0.0647056	0.0415668	0.64078	0.00867645	0.0219851	0.035939	0.041615	0.0893919	0.202515	0.0375668	0.130482	1.83486	0.0429686	0.434806	0.0924994	0.131823	0.0236515	0.0164314	0.0899865	0.239088	0.135246	0.0541565	0.365717	0.115805	0.0060833	0.111776	0.611156	3.27098	0.197053	0.245081	0.285588	0.272278	10.3755
36770	-29704.5	-29593.4	-111.065	0.298711	0.00430507	0.00689495	0.0109542	0.000432359	0.0198667	0.0475798	0.0296572	0.0883842	0.0172578	0.0106644	0.0633387	0.0168022	0.0136275	0.0157395	0.0377896	0.00599324	0.231801	0.0206509	0.00537875	1.89358	0.0438717	0.00852343	0.00460158	0.67437	0.0566205	0.00818211	0.0287955	0.215152	0.0167951	0.0341148	0.0161822	0.238898	0.051906	0.129026	0.10875	0.101897	0.596251	0.351274	0.0574098	0.0174265	0.00598681	0.0497622	0.0393919	0.0550941	0.0238518	0.0255062	0.0230794	0.0330729	0.0818949	0.381364	0.0423782	0.0993725	0.00171216	0.00284858	0.0173648	0.039343	0.0479867	0.0111205	0.130051	0.0515137	0.0312384	0.549622	0.0138096	0.0214647	0.0501616	0.0335722	0.10202	0.203459	0.0264028	0.176026	1.83486	0.0188001	0.439999	0.0791558	0.122835	0.0219166	0.0125234	0.0866493	0.23566	0.141437	0.0582971	0.360473	0.117484	0.00519135	0.103493	0.593632	3.29768	0.197426	0.245544	0.286127	0.270903	10.2013
36780	-29713.9	-29598.3	-115.559	0.296524	0.0031692	0.0060725	0.0128422	0.000845503	0.0242119	0.0567051	0.0353743	0.105066	0.0161852	0.0125459	0.0636413	0.016741	0.0116655	0.0184	0.0397806	0.0051028	0.186123	0.0266361	0.00482493	2.05285	0.0448262	0.00907563	0.00285329	0.541576	0.0554409	0.00282489	0.0339568	0.162368	0.0164879	0.0365783	0.0222338	0.238402	0.060663	0.15906	0.127164	0.141545	0.664931	0.351274	0.0704263	0.0159682	0.00360413	0.0390807	0.0519051	0.0530176	0.0232362	0.0233696	0.017875	0.0327095	0.148583	0.299916	0.093485	0.0956734	0.00181192	0.00567282	0.0205239	0.0285333	0.0522813	0.00514326	0.130051	0.0497945	0.0290875	0.510009	0.00885713	0.00906228	0.0261395	0.0421481	0.0956601	0.218846	0.0197952	0.129877	2.23269	0.0323213	0.412089	0.050445	0.166548	0.0230408	0.0113908	0.0865638	0.235427	0.141297	0.0592258	0.360118	0.117368	0.00501761	0.101794	0.58992	3.30327	0.197426	0.245544	0.286127	0.270903	10.6507
36790	-29706.2	-29594.4	-111.737	0.294315	0.00086625	0.00321394	0.010018	0.001239	0.01975	0.0507854	0.0387622	0.0984898	0.0141749	0.0113209	0.0631419	0.0175411	0.0119972	0.0140131	0.0418177	0.00284522	0.216467	0.0282089	0.0059641	1.84088	0.0525523	0.00820892	0.00883972	0.598668	0.0571041	0.00305244	0.0273358	0.203007	0.0198388	0.0408738	0.0139886	0.223292	0.052835	0.130551	0.118804	0.119279	0.575566	0.439529	0.0747684	0.0144365	0.00360349	0.0654043	0.0393564	0.0518128	0.0348826	0.0215352	0.0188941	0.0274392	0.18775	0.241458	0.0572007	0.0673102	0.00179192	0.00283182	0.0155083	0.0250309	0.0336981	0.0105786	0.147607	0.0497945	0.0126003	0.473742	0.0102135	0.0284719	0.0406836	0.0429293	0.0702849	0.265339	0.0211903	0.124499	2.10386	0.0262171	0.412089	0.0466552	0.183221	0.0180878	0.0109101	0.0862918	0.234687	0.140853	0.0621822	0.358986	0.117	0.00484548	0.10008	0.58613	3.30894	0.197426	0.245544	0.286127	0.270903	10.2685
36800	-29707.8	-29605.2	-102.564	0.300634	0.00116417	0.00682597	0.0195214	0.00077326	0.0225229	0.0495315	0.0420799	0.101597	0.0154714	0.00832726	0.0629345	0.013753	0.0180034	0.00808503	0.0527011	0.00421294	0.202835	0.0377037	0.00395205	1.79028	0.0525523	0.0110501	0.00808703	0.599951	0.0502723	0.00522312	0.0375602	0.218981	0.0160878	0.031567	0.0184531	0.233246	0.0673926	0.119651	0.104722	0.105113	0.571735	0.284353	0.0504506	0.0178813	0.0037561	0.0582739	0.0222625	0.0587974	0.0207008	0.0155389	0.0200187	0.0328324	0.0842168	0.206117	0.0261148	0.0683236	0.00152211	0.00729656	0.0276521	0.0405025	0.0320599	0.0107788	0.118744	0.0517971	0.0279116	0.519737	0.0137921	0.0356771	0.0300094	0.0329583	0.0553974	0.192784	0.0178021	0.134244	1.67378	0.0219465	0.374495	0.061565	0.153002	0.019437	0.0127654	0.0864895	0.236696	0.141176	0.0623247	0.359809	0.113505	0.00534685	0.104988	0.596865	3.2928	0.197426	0.245544	0.286127	0.270903	9.35122
36810	-29701.9	-29596.3	-105.558	0.308583	0.00459977	0.00739968	0.00975682	0.000302876	0.019438	0.0356968	0.033614	0.102275	0.0213265	0.00988921	0.0565733	0.0207821	0.0153611	0.00959898	0.0466555	0.00661222	0.265848	0.0250095	0.00452684	1.79028	0.0392074	0.00593415	0.00238927	0.608655	0.0701077	0.00235654	0.0308821	0.237793	0.0122417	0.0402904	0.0218336	0.227144	0.0669053	0.119104	0.11258	0.0988773	0.564341	0.298271	0.0503809	0.0124892	0.00603932	0.0384272	0.0326566	0.0671583	0.0258779	0.0177659	0.0337696	0.0306774	0.0547551	0.191288	0.0182101	0.0916111	0.00219067	0.00560106	0.0190266	0.0311605	0.0235648	0.0139772	0.142004	0.0595764	0.0260687	0.523188	0.00434534	0.029465	0.0446872	0.0284606	0.080326	0.250901	0.0359169	0.125486	1.74907	0.0438021	0.466865	0.0580179	0.146158	0.0120153	0.0130685	0.0864895	0.236696	0.141176	0.0623247	0.359809	0.113505	0.00601735	0.111187	0.609939	3.27286	0.19657	0.248815	0.284886	0.269729	9.6505
36820	-29711.9	-29603.2	-108.713	0.315777	0.00173689	0.00692385	0.00869777	0.00102015	0.0288538	0.0355933	0.0356726	0.100028	0.0165889	0.0114441	0.0742689	0.0201269	0.0111094	0.014051	0.0513949	0.00638047	0.265848	0.0282325	0.00597601	1.72995	0.0471447	0.00683553	0.00524969	0.611168	0.0487776	0.0043795	0.0396763	0.258386	0.0133272	0.0333017	0.0170281	0.227144	0.0615793	0.118256	0.106585	0.0998152	0.680253	0.321742	0.0731061	0.0146977	0.0124156	0.0652565	0.0382072	0.0638085	0.0314325	0.0356487	0.016823	0.0536611	0.0633059	0.246319	0.0660511	0.065718	0.00101397	0.0110391	0.0180258	0.0222844	0.0392291	0.00789255	0.131124	0.038846	0.0233285	0.524567	0.0102992	0.0327189	0.0214727	0.0594134	0.0657029	0.209158	0.0487969	0.12144	1.92504	0.0368233	0.373543	0.0503959	0.156526	0.0262967	0.00999855	0.0899259	0.2461	0.146785	0.0648009	0.334373	0.118015	0.00666204	0.116811	0.62137	3.25516	0.194467	0.246154	0.281839	0.277539	9.96598
36830	-29717.3	-29612.1	-105.173	0.325306	0.00319845	0.00629433	0.0106814	0.00111958	0.0217386	0.0594063	0.0333568	0.0944226	0.0157776	0.0112674	0.058196	0.0215272	0.0203489	0.0122631	0.0472477	0.0105611	0.247758	0.0244615	0.0058588	1.87503	0.0517586	0.00818625	0.00428821	0.506733	0.0567999	0.00268692	0.0501718	0.149718	0.0210332	0.036061	0.0166299	0.264184	0.0603456	0.140039	0.116454	0.0959772	0.534503	0.328689	0.0669106	0.0168597	0.00868794	0.076895	0.0378092	0.0493845	0.0226214	0.0386304	0.0243312	0.0249903	0.233584	0.252751	0.0924856	0.0649324	0.00252059	0.00721291	0.0201051	0.0152263	0.0309067	0.00497602	0.126161	0.0533744	0.0249848	0.470435	0.0071326	0.0524214	0.0331399	0.0557451	0.0577154	0.23474	0.0409688	0.142892	1.55915	0.0443025	0.334727	0.0606362	0.169064	0.0163462	0.0114631	0.0899262	0.246101	0.150104	0.0614796	0.334374	0.118015	0.00757104	0.12427	0.635952	3.23221	0.194467	0.246154	0.281839	0.277539	9.612
36840	-29716.6	-29605.6	-111.035	0.310571	0.00415755	0.00918095	0.00721814	0.000786992	0.0187387	0.0400782	0.0370461	0.116804	0.0130283	0.0109859	0.0716575	0.0149137	0.0162219	0.0190814	0.049554	0.00945668	0.255733	0.030904	0.00732019	1.82872	0.0401883	0.0152207	0.00435294	0.770453	0.0512957	0.0031328	0.0339234	0.204396	0.00873844	0.0384517	0.0164085	0.217946	0.0523941	0.10375	0.113664	0.073988	0.604398	0.398204	0.0513073	0.0236475	0.0121233	0.0639251	0.0367303	0.0684064	0.027421	0.0307113	0.0239134	0.0310204	0.149282	0.135418	0.0736554	0.0646728	0.00433141	0.00551342	0.0216043	0.0176178	0.0352046	0.00441322	0.1349	0.0533744	0.0241495	0.533745	0.0111253	0.0575008	0.0491971	0.0246424	0.0626656	0.253173	0.041196	0.104326	1.93942	0.0437506	0.446271	0.0697192	0.120041	0.0252656	0.0103453	0.0899262	0.246101	0.150104	0.0614796	0.334374	0.118015	0.00619196	0.11274	0.613136	3.26793	0.194467	0.246154	0.281839	0.277539	10.1982
36850	-29714.9	-29602	-112.952	0.305641	0.00696414	0.00686124	0.00964091	0.00182521	0.0219216	0.0478738	0.0340572	0.108044	0.0131827	0.0111261	0.0616192	0.0193473	0.00959782	0.014495	0.0735394	0.00258222	0.348993	0.0329271	0.00557638	1.82872	0.0414063	0.00941972	0.00615638	0.645262	0.0685601	0.00188073	0.0388112	0.163049	0.0102228	0.0401548	0.0149553	0.217984	0.0587943	0.173328	0.13247	0.0932242	0.622546	0.372275	0.0734146	0.0164439	0.00914038	0.0596693	0.0332028	0.0616277	0.0251242	0.0219094	0.0234224	0.0402579	0.06513	0.188697	0.079754	0.070555	0.00204425	0.00209988	0.0149623	0.0225789	0.0176358	0.0178202	0.1349	0.066189	0.0409259	0.591065	0.0120458	0.0696193	0.042862	0.0417616	0.0467168	0.249295	0.0265277	0.140705	1.88253	0.0392136	0.501216	0.068648	0.180044	0.025238	0.0155612	0.0858188	0.255219	0.155665	0.0637573	0.346762	0.0927779	0.00576401	0.10889	0.605155	3.28019	0.194467	0.246154	0.281839	0.277539	10.3899
36860	-29723.6	-29606.5	-117.103	0.305641	0.00649914	0.00443424	0.00730774	0.00183877	0.0288618	0.0414206	0.0411984	0.106843	0.0102102	0.00905214	0.0707232	0.0141625	0.00712135	0.00827135	0.0467295	0.00599177	0.228637	0.027881	0.002299	2.10325	0.043699	0.00799069	0.00263507	0.597674	0.0595188	0.00720442	0.0541705	0.209603	0.0112295	0.035191	0.020825	0.317782	0.0481184	0.159779	0.126357	0.0946931	0.551929	0.381275	0.0697913	0.0160833	0.0148597	0.061202	0.0371806	0.0527346	0.0288337	0.0253794	0.0220707	0.0265559	0.121508	0.262	0.0559001	0.0910638	0.000689396	0.00232009	0.0215158	0.0299037	0.0146777	0.0117762	0.13555	0.0723584	0.0249008	0.68239	0.0190407	0.0712659	0.0300982	0.0652549	0.0520757	0.243539	0.0256579	0.138701	1.98672	0.0373598	0.53732	0.0556307	0.129103	0.0166989	0.0129623	0.0850966	0.253071	0.154355	0.0716367	0.343844	0.0919971	0.00576401	0.10889	0.605155	3.28019	0.193101	0.244425	0.286884	0.27559	10.8051
