Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
13340	-29707.4	-29599.3	-108.13	0.309922	0.00520038	0.00480983	0.0157346	0.000862569	0.0276959	0.0567042	0.0320866	0.0932208	0.0154223	0.0157876	0.0666196	0.0130036	0.0138056	0.0215009	0.0546885	0.00934916	0.237417	0.0358364	0.00989274	1.69602	0.049054	0.0112432	0.00694999	0.53056	0.0526507	0.000960073	0.0438824	0.202981	0.0163774	0.0357194	0.0137083	0.218854	0.0554582	0.130129	0.102309	0.107742	0.670418	0.381611	0.0619299	0.0279299	0.347074	0.0590748	0.0816564	0.0244973	0.0293725	0.015104	0.0287493	0.00230871	0.00498819	0.0306988	0.0375454	0.0634113	0.068338	0.00238434	0.195381	0.0125844	0.0557665	0.534202	0.13796	0.223517	0.0397045	0.292841	0.0362747	0.017809	0.019159	0.0342577	0.0211081	0.00307491	0.0102277	0.0219945	0.115561	0.136933	0.0162797	0.12105	0.0321678	0.0487907	1.83976	0.0792552	0.24769	0.154915	0.0632384	0.348814	0.106087	0.00613461	0.112233	0.612095	3.26954	0.191915	0.250883	0.291246	0.265955	9.90773
13350	-29713	-29604.1	-108.814	0.305592	0.00280692	0.00171983	0.0144915	0.000855778	0.0203632	0.0579472	0.0424114	0.0963282	0.0145943	0.0100877	0.0980321	0.0124268	0.0125043	0.0114055	0.0655358	0.0075045	0.277835	0.0346922	0.0178576	1.69602	0.0512021	0.010585	0.0084048	0.513364	0.0733631	0.000676533	0.0409369	0.213101	0.0124058	0.0270748	0.0109837	0.23316	0.0602155	0.133541	0.119215	0.0868272	0.609271	0.358456	0.0565174	0.0168163	0.333078	0.0801129	0.0694146	0.0253368	0.0196934	0.0179862	0.0207981	0.00277569	0.00994955	0.0479767	0.0331003	0.0867172	0.0446986	0.00169042	0.171978	0.0117379	0.0531432	0.444622	0.159793	0.206182	0.0508781	0.443353	0.0452317	0.0211003	0.0182428	0.0276203	0.0301517	0.00669148	0.00805351	0.0288753	0.0912362	0.119062	0.0210352	0.128965	0.0310786	0.0379544	1.89431	0.0738796	0.230114	0.160198	0.0653949	0.360709	0.109705	0.00575987	0.108852	0.605075	3.28031	0.191915	0.250883	0.291246	0.265955	9.97616
13360	-29696.4	-29584	-112.349	0.306438	0.00274379	0.00182814	0.00861327	0.00146705	0.0250734	0.052041	0.0464906	0.0889672	0.015208	0.0107912	0.0756509	0.0159135	0.00881582	0.0179778	0.0484	0.00710717	0.3213	0.024843	0.0042372	2.09101	0.0464417	0.00949408	0.00969497	0.567986	0.0556658	0.00307425	0.041124	0.215164	0.0160933	0.039839	0.0192927	0.195488	0.0552008	0.118429	0.103516	0.084445	0.557799	0.283969	0.0572333	0.0175697	0.266795	0.0868706	0.118145	0.0388742	0.0146975	0.0193237	0.0231414	0.00645196	0.0118403	0.0435538	0.0367201	0.0648617	0.0533737	0.00152231	0.145174	0.0224122	0.0254131	0.692656	0.135924	0.253559	0.0399447	0.443353	0.0449106	0.00951983	0.0198271	0.0242966	0.0363616	0.00257214	0.00261881	0.0276867	0.118706	0.0569622	0.0266407	0.145327	0.0269225	0.0574545	1.81923	0.0808976	0.22837	0.158984	0.0648994	0.357976	0.108873	0.00583209	0.109512	0.606458	3.2782	0.191915	0.250883	0.291246	0.265955	10.3296
13370	-29714.1	-29602	-112.144	0.3199	0.00569927	0.00209129	0.0130224	0.00667431	0.0237247	0.0435272	0.027596	0.105139	0.0112133	0.0150557	0.076478	0.011639	0.0154027	0.0153617	0.0442731	0.00354288	0.301539	0.0354932	0.0033493	1.89062	0.0292303	0.0123467	0.00697247	0.635436	0.0767204	0.00396677	0.0388788	0.196267	0.0116753	0.0456029	0.0229466	0.225198	0.0696109	0.117646	0.112392	0.084445	0.612407	0.306169	0.0607365	0.0144201	0.206079	0.0963482	0.118145	0.0344335	0.0148988	0.0257374	0.0154611	0.0100321	0.0133045	0.0317902	0.0390212	0.0820003	0.0266597	0.00126625	0.110862	0.0180102	0.0388513	0.418904	0.149149	0.223043	0.028225	0.461107	0.0264623	0.0049032	0.0298293	0.0411293	0.0376964	0.00190734	0.00777178	0.0145784	0.0946766	0.121643	0.0513296	0.141947	0.0274529	0.0506832	2.15927	0.092768	0.224479	0.156275	0.0675823	0.351877	0.107018	0.00704774	0.120038	0.627757	3.24516	0.191915	0.250883	0.291246	0.265955	10.3091
13380	-29693.3	-29585.3	-108.031	0.304407	0.00223609	0.00319296	0.0108655	0.00435699	0.024634	0.0602331	0.0311338	0.105139	0.0207957	0.012278	0.060568	0.0170688	0.0137786	0.00881299	0.0463864	0.00482625	0.241756	0.0319074	0.00459712	1.69882	0.0496091	0.0111768	0.00421705	0.647773	0.0536888	0.00297992	0.0276265	0.176883	0.0125524	0.0333789	0.0252689	0.223814	0.0601898	0.15096	0.118559	0.102233	0.637045	0.298779	0.062154	0.0126837	0.309182	0.0745125	0.0868721	0.0629991	0.0390993	0.0312313	0.0309209	0.00809555	0.0146564	0.0346809	0.0377164	0.0645067	0.0439595	0.00176032	0.151737	0.0134232	0.0218343	0.629442	0.129333	0.182466	0.0460846	0.482401	0.0401732	0.0136178	0.0117254	0.0400454	0.0383806	0.00361248	0.0113779	0.0213677	0.0943266	0.120915	0.0360796	0.14079	0.034587	0.0521563	1.62687	0.0926115	0.224101	0.156012	0.0674684	0.351283	0.108524	0.00565962	0.107928	0.603131	3.28328	0.191915	0.250883	0.291246	0.265955	9.8979
13390	-29709.1	-29594.7	-114.431	0.304407	0.00389083	0.00515465	0.00783587	0.00243852	0.0334237	0.0569129	0.037712	0.106225	0.00996973	0.0177175	0.0598162	0.025754	0.0129253	0.00728459	0.0547061	0.00225996	0.257321	0.0300441	0.00992919	2.08636	0.0520335	0.0146047	0.00301999	0.647773	0.0670048	0.00441761	0.0379859	0.237568	0.00696017	0.0278941	0.0372225	0.199914	0.0515735	0.128018	0.0911829	0.108495	0.697214	0.346421	0.0551607	0.0176546	0.313661	0.0736591	0.12864	0.0279353	0.0813406	0.0304314	0.0288666	0.0109997	0.0109677	0.0353849	0.0352865	0.0946952	0.0509812	0.00425694	0.131568	0.0243137	0.0364799	0.573556	0.122383	0.202421	0.0556799	0.435014	0.0329414	0.0109884	0.0128956	0.029314	0.0438791	0.00653347	0.011746	0.0336509	0.0453857	0.085215	0.0165615	0.130804	0.0283642	0.0565462	1.8247	0.0882778	0.224086	0.163476	0.0643829	0.35126	0.108517	0.00565962	0.107928	0.603131	3.28328	0.191915	0.250883	0.291246	0.265955	10.5378
13400	-29706.8	-29595.3	-111.515	0.309382	0.00290075	0.00597765	0.0187693	0.0048325	0.0160709	0.0507771	0.0401115	0.102041	0.00796503	0.0135216	0.069971	0.0113135	0.0143918	0.0115092	0.0488775	0.00101855	0.246372	0.0274668	0.0051357	1.80373	0.0428942	0.0141125	0.00121302	0.679754	0.057187	0.00309152	0.0397103	0.256343	0.00800891	0.0369782	0.016066	0.221673	0.0545177	0.157912	0.119282	0.112499	0.633134	0.407399	0.0644647	0.0175857	0.249518	0.0314127	0.0690155	0.0285564	0.0427484	0.0186955	0.0296932	0.00784393	0.0161775	0.0452307	0.0446893	0.0786909	0.0393208	0.00220766	0.183111	0.012218	0.0863444	0.469052	0.13908	0.178593	0.0634681	0.439794	0.0475438	0.0100941	0.0250273	0.0341042	0.0435696	0.00590393	0.0195161	0.0160824	0.0326007	0.135642	0.0235216	0.111667	0.0340085	0.0581072	1.92685	0.0752493	0.226276	0.165074	0.0650121	0.358812	0.109578	0.00608717	0.111811	0.611227	3.27087	0.191915	0.250883	0.291246	0.265955	10.2463
13410	-29699.8	-29586.6	-113.15	0.306468	0.00199883	0.00682725	0.00707079	0.00342145	0.0261578	0.0556063	0.0380526	0.111892	0.00948355	0.0159027	0.0593243	0.0165233	0.0101226	0.00771731	0.0486884	0.000425748	0.225611	0.0287161	0.00497681	1.80373	0.0447962	0.0149996	0.00254954	0.766438	0.0397236	0.00714228	0.0344612	0.259708	0.0110652	0.035034	0.022696	0.225623	0.0575092	0.126595	0.121624	0.120882	0.622597	0.442457	0.0655838	0.025966	0.273088	0.0649995	0.0966615	0.0375773	0.0657882	0.0224607	0.0283422	0.0112941	0.0187072	0.0208651	0.0383058	0.0825338	0.0482099	0.00228213	0.134641	0.0164464	0.0486351	0.591178	0.156577	0.240419	0.0455905	0.399334	0.0369172	0.0111368	0.0244493	0.0343103	0.0674444	0.00439558	0.013682	0.0138334	0.0566072	0.108283	0.0232644	0.151317	0.0351174	0.0681527	1.7872	0.0752493	0.226276	0.165074	0.0650121	0.358812	0.109578	0.0058346	0.109535	0.606506	3.27812	0.19068	0.249269	0.289372	0.27068	10.4097
13420	-29705.1	-29595.4	-109.756	0.293144	0.00466218	0.00952229	0.00876814	0.00479264	0.0235749	0.045359	0.036561	0.0926078	0.010511	0.0204019	0.05122	0.0258943	0.00977292	0.00909931	0.0716807	0.000842223	0.235145	0.0287161	0.00607427	1.83244	0.041139	0.0170177	0.00886435	0.6805	0.0418405	0.00228848	0.0375932	0.204446	0.0225153	0.0283402	0.0143843	0.193355	0.0575092	0.157165	0.114697	0.123286	0.577631	0.409786	0.0620789	0.0231984	0.253133	0.0720114	0.0379761	0.0351451	0.0414464	0.0185014	0.0261445	0.00711878	0.00778359	0.0336538	0.0288874	0.0717473	0.0376727	0.0054502	0.168542	0.0150201	0.0455763	0.455784	0.144222	0.232171	0.0416073	0.396668	0.0511904	0.00950414	0.0268848	0.0326289	0.0460046	0.00478748	0.011236	0.0202448	0.0870165	0.172331	0.0341259	0.155597	0.0278198	0.0517359	1.81778	0.0851883	0.229149	0.145488	0.0658376	0.363368	0.110969	0.00475567	0.0991732	0.584107	3.31196	0.191033	0.24973	0.288055	0.271181	10.0704
13430	-29703.5	-29587.8	-115.683	0.297925	0.00512798	0.0084715	0.017023	0.00538972	0.0240267	0.0627185	0.0370333	0.105033	0.0153802	0.0191447	0.0698149	0.0166548	0.015851	0.0157257	0.0619812	0.0024102	0.160131	0.0387483	0.0102731	1.92119	0.0583408	0.00958087	0.00713723	0.658329	0.0593601	0.00138085	0.0415663	0.238397	0.0184269	0.0304077	0.0191733	0.183726	0.0626242	0.162622	0.105174	0.0864379	0.644645	0.490275	0.0544144	0.0174247	0.333445	0.0640751	0.041396	0.0374897	0.0673261	0.0217434	0.0228784	0.0047856	0.015532	0.0378863	0.0415397	0.0757123	0.0404716	0.00140671	0.206636	0.0174058	0.0432544	0.551813	0.144222	0.235411	0.0444144	0.541289	0.0311403	0.0109598	0.022023	0.0342962	0.0349303	0.0061754	0.00805715	0.0272054	0.0865338	0.130987	0.0361659	0.155898	0.0194017	0.0581873	1.84944	0.0851883	0.229149	0.145488	0.0658376	0.363368	0.110969	0.00512848	0.102882	0.592301	3.29969	0.191033	0.24973	0.288055	0.271181	10.6631
13440	-29714.4	-29597.3	-117.041	0.298766	0.00290745	0.0047227	0.0108314	0.00481558	0.0276145	0.0443635	0.0273566	0.106854	0.0213459	0.0165931	0.0657967	0.016107	0.0187949	0.0132418	0.0527757	0.0010006	0.285669	0.0279723	0.00670339	1.86425	0.0564606	0.00963042	0.00752355	0.728212	0.0608398	0.00174999	0.0301103	0.260508	0.0188263	0.0362824	0.0317502	0.262252	0.062743	0.136468	0.119948	0.104955	0.649356	0.347661	0.0581749	0.0149314	0.334557	0.090729	0.0564369	0.046451	0.0314828	0.033834	0.0249652	0.00433593	0.0100519	0.0250345	0.0224638	0.0799148	0.0398469	0.00108553	0.164423	0.0172924	0.0398109	0.513983	0.154205	0.240616	0.0512013	0.532689	0.0401677	0.00421544	0.0148501	0.0679996	0.0370009	0.00740106	0.0130931	0.0229889	0.0774977	0.0971985	0.0319321	0.155898	0.031644	0.0606936	2.00279	0.0851883	0.229149	0.145488	0.0658376	0.363368	0.110969	0.00519576	0.103536	0.593725	3.29754	0.191033	0.24973	0.288055	0.271181	10.7989
13450	-29714.8	-29610.8	-103.959	0.313405	0.00167772	0.00818128	0.0160256	0.00754579	0.0206067	0.0346079	0.0323348	0.104294	0.0279539	0.0201531	0.0564444	0.0115802	0.0279841	0.00530337	0.0400397	0.00131571	0.230751	0.0356229	0.00728849	1.81319	0.0476891	0.0101722	0.00270762	0.505365	0.0608074	0.0027664	0.0305486	0.239394	0.0118673	0.0356334	0.0164526	0.174783	0.0652817	0.136468	0.0997293	0.081029	0.604669	0.323801	0.0559986	0.0238223	0.250711	0.0514152	0.0920745	0.0283418	0.0634998	0.028431	0.0232138	0.00746378	0.0109796	0.0233825	0.042483	0.0717787	0.0394816	0.000738231	0.14787	0.015144	0.0445186	0.476935	0.154205	0.250141	0.0534534	0.368635	0.0394562	0.0161743	0.0136999	0.0348668	0.0165626	0.00385793	0.00449802	0.0201992	0.104889	0.0456734	0.0269173	0.14588	0.019956	0.0522215	1.66903	0.0955697	0.226594	0.143865	0.064924	0.359316	0.109731	0.00644554	0.114955	0.617643	3.26096	0.191033	0.24973	0.288055	0.271181	9.49067
13460	-29710.3	-29601.6	-108.728	0.314354	0.00201121	0.00896254	0.0052114	0.00518923	0.0260402	0.0410203	0.032657	0.0975975	0.00862548	0.0138479	0.0576869	0.0143475	0.0191993	0.0145857	0.0560093	0.000599254	0.335753	0.0304506	0.00475127	1.81319	0.0439209	0.00705013	0.00473596	0.553897	0.0634308	0.00413371	0.0378213	0.260045	0.0189018	0.0270628	0.0230711	0.209952	0.0616881	0.138848	0.105109	0.107538	0.654143	0.293263	0.0486455	0.0242959	0.299982	0.0429178	0.102395	0.0284046	0.0242708	0.025826	0.0230991	0.0142994	0.0184147	0.0395084	0.0313789	0.0618669	0.0156926	0.000854803	0.153428	0.0111409	0.0437552	0.604456	0.129636	0.210594	0.0715171	0.446783	0.0548113	0.0163892	0.021107	0.0185505	0.0342549	0.00354467	0.0084603	0.0214283	0.0471855	0.0979794	0.0498486	0.100652	0.0233258	0.0606955	1.73376	0.0968603	0.229653	0.145808	0.0691775	0.347288	0.111213	0.00653171	0.115698	0.619139	3.25863	0.191886	0.24638	0.289342	0.272392	9.9675
13470	-29693.1	-29587.3	-105.765	0.314977	0.00402912	0.00624158	0.0100317	0.00134676	0.0182176	0.0467411	0.0408199	0.0882087	0.0159154	0.0148746	0.0749348	0.0162124	0.0105159	0.00875438	0.0625957	0.00133969	0.282129	0.032957	0.0047039	1.97388	0.0361779	0.00992157	0.00645053	0.611147	0.06522	0.00312005	0.0301787	0.226556	0.0150597	0.0347749	0.0166708	0.164316	0.0674034	0.138848	0.0978809	0.0940831	0.539005	0.339222	0.0507941	0.0193949	0.251661	0.0199153	0.0783603	0.0224216	0.0516254	0.016702	0.0332627	0.00576885	0.0155658	0.035223	0.0360406	0.0662031	0.0376244	0.00120101	0.153788	0.0221495	0.083811	0.477104	0.115476	0.198327	0.0516203	0.43725	0.0497222	0.0158109	0.0261003	0.0316962	0.03811	0.00482749	0.0101566	0.0178309	0.0741053	0.110069	0.0408891	0.108682	0.031105	0.0521454	1.56822	0.0951958	0.242938	0.149357	0.0618877	0.34132	0.109302	0.00658865	0.116185	0.620119	3.25711	0.191886	0.24638	0.289342	0.272392	9.67125
13480	-29700.8	-29595.7	-105.125	0.305099	0.0075097	0.00929339	0.0153064	0.00123797	0.0203297	0.0502589	0.0345977	0.104019	0.00534818	0.0107076	0.0715701	0.0182253	0.012853	0.00906653	0.0497195	0.00625074	0.233558	0.0265228	0.00239434	1.78902	0.0452189	0.0117497	0.00551866	0.623513	0.0578047	0.00286033	0.030648	0.190373	0.0123815	0.0409147	0.0152028	0.197256	0.0454946	0.1163	0.122354	0.104529	0.645949	0.376823	0.0504963	0.0141315	0.21619	0.0345729	0.072259	0.0288952	0.0419872	0.0240682	0.0264917	0.00804223	0.00950225	0.0300259	0.023808	0.0866019	0.0305758	0.00137564	0.170787	0.0281208	0.0479984	0.571413	0.133983	0.204872	0.0593577	0.190374	0.0327578	0.0161307	0.0195362	0.0277698	0.0229249	0.00321978	0.00593082	0.0188282	0.0889856	0.228809	0.0340041	0.104151	0.0274493	0.0571169	1.691	0.0950636	0.2426	0.149747	0.0625931	0.340846	0.10915	0.00571806	0.108467	0.604268	3.28155	0.191886	0.24638	0.289342	0.272392	9.60722
13490	-29697.9	-29590.8	-107.117	0.301145	0.00555119	0.00878937	0.00692777	0.00146437	0.023643	0.0383377	0.0232134	0.0971107	0.0254153	0.0146175	0.0799897	0.0206685	0.0103154	0.00709623	0.0417494	0.00621814	0.243055	0.0213759	0.00616945	1.76627	0.0509921	0.00845644	0.00671147	0.554078	0.0494372	0.00341092	0.0358331	0.202539	0.0106854	0.0383697	0.0158798	0.1674	0.0621862	0.159561	0.117657	0.10994	0.531503	0.28086	0.0596182	0.0201892	0.453527	0.0761885	0.0932798	0.0307913	0.0497737	0.0294261	0.0364455	0.00617731	0.00653209	0.0262816	0.0358751	0.0543584	0.0471058	0.00136963	0.180285	0.0193819	0.0370943	0.660854	0.128735	0.204872	0.0481446	0.346376	0.0343875	0.0113798	0.0202436	0.0354743	0.0457769	0.00303867	0.00541677	0.0233335	0.0604545	0.136849	0.0218718	0.125667	0.0235459	0.061912	1.691	0.0950636	0.2426	0.149747	0.0625931	0.340846	0.10915	0.00538861	0.105386	0.59772	3.29151	0.191886	0.24638	0.289342	0.272392	9.80651
13500	-29695.6	-29584.3	-111.318	0.312151	0.0033629	0.00401765	0.017654	0.00133912	0.0276439	0.032777	0.0379881	0.121636	0.0188679	0.0117232	0.0622606	0.0152636	0.0101134	0.00346486	0.0384472	0.00927016	0.225787	0.0362413	0.00467724	1.83773	0.0444163	0.0104504	0.00779901	0.606116	0.0497894	0.00324918	0.0323859	0.212355	0.00990591	0.0378534	0.0177803	0.217302	0.0515943	0.154201	0.127754	0.0916904	0.584263	0.457734	0.0493144	0.0151033	0.231086	0.0813636	0.0876796	0.0438894	0.0507106	0.0251895	0.0257134	0.00631791	0.00184363	0.0437885	0.0361687	0.0719546	0.0498659	0.00140428	0.140741	0.0188689	0.0385115	0.522612	0.137471	0.20968	0.0445442	0.434822	0.0442215	0.00906848	0.0283241	0.0230642	0.0492187	0.00428322	0.00735622	0.0124425	0.0915103	0.138928	0.0250386	0.147781	0.035203	0.0679205	1.93663	0.0981719	0.245572	0.151581	0.0633598	0.34502	0.0962956	0.00633262	0.113975	0.615656	3.26404	0.191886	0.24638	0.289342	0.272392	10.2265
13510	-29701.5	-29595	-106.517	0.316611	0.00406373	0.00928924	0.0171126	0.00316263	0.0212259	0.052839	0.0366347	0.12681	0.0303921	0.00657483	0.0518827	0.0198452	0.0110754	0.00923595	0.0323078	0.00878661	0.339144	0.0222336	0.00661477	1.8861	0.0412416	0.0147618	0.00279112	0.690072	0.0386954	0.00462727	0.0423815	0.230607	0.0181127	0.0354878	0.0224139	0.177852	0.0502673	0.158682	0.12992	0.0978432	0.514806	0.298119	0.060024	0.027493	0.198304	0.0591355	0.0515778	0.0533223	0.0296614	0.0199505	0.0290662	0.00711618	0.00555247	0.0298023	0.0284227	0.0452161	0.0471653	0.00158512	0.190849	0.015444	0.0530907	0.475499	0.116093	0.230631	0.0502799	0.388411	0.0328293	0.00798819	0.0289416	0.0319098	0.0503836	0.00368205	0.0114843	0.0168582	0.0631541	0.0774984	0.0203804	0.132763	0.0247615	0.0561383	1.70992	0.0991262	0.242651	0.152121	0.0632131	0.34625	0.0966388	0.00673911	0.117463	0.622672	3.25313	0.190607	0.244737	0.294081	0.270575	9.74639
13520	-29702.6	-29595.2	-107.451	0.303736	0.00389037	0.00708701	0.0111632	0.00243122	0.0206079	0.0388913	0.0346867	0.0982015	0.0268283	0.0117355	0.0601245	0.0158891	0.0112738	0.0077825	0.0359695	0.00392135	0.194362	0.0285954	0.00474912	1.8861	0.0392398	0.0184114	0.00262671	0.723579	0.0523839	0.00473117	0.0393891	0.230607	0.0118427	0.0429383	0.0174766	0.19496	0.0502673	0.11578	0.154557	0.104977	0.667504	0.356155	0.0680207	0.0199149	0.196055	0.064013	0.119809	0.0318644	0.0548051	0.00940881	0.0272695	0.00857871	0.0128579	0.0298023	0.0342451	0.0627339	0.0352672	0.00244675	0.136661	0.0191723	0.046136	0.474974	0.131132	0.236742	0.0344234	0.389985	0.0350416	0.0108251	0.0295777	0.0396608	0.0601691	0.00981625	0.00827927	0.0170674	0.0374653	0.121439	0.0226055	0.105366	0.0294922	0.048668	1.68636	0.0961189	0.245394	0.147506	0.0612954	0.355978	0.093707	0.00560329	0.107405	0.602025	3.28497	0.190607	0.244737	0.294081	0.270575	9.83986
13530	-29700.1	-29587.9	-112.169	0.322651	0.00401637	0.00495124	0.0120079	0.00106138	0.0215884	0.0457984	0.033688	0.117324	0.0292058	0.0147742	0.0579528	0.022369	0.00757562	0.0125345	0.0475064	0.00854332	0.193979	0.0203106	0.00429588	1.84008	0.0435012	0.0119527	0.00522315	0.668164	0.047279	0.00438242	0.0379811	0.224241	0.0137129	0.0384389	0.0217389	0.20362	0.0626246	0.139092	0.115699	0.111256	0.667504	0.445252	0.0541748	0.0217074	0.365988	0.0609159	0.119809	0.0134926	0.0567294	0.0164748	0.0416581	0.00911435	0.0103159	0.0551352	0.0250615	0.0914861	0.0459296	0.00199825	0.153225	0.0236146	0.0514812	0.460758	0.138392	0.231944	0.0368893	0.467673	0.0415408	0.0123702	0.0204598	0.0266843	0.0456558	0.00351949	0.00540773	0.0294311	0.0384321	0.114602	0.0243467	0.124716	0.0357869	0.0450113	1.82839	0.0889479	0.244648	0.147057	0.0611089	0.354895	0.103343	0.00731155	0.122192	0.631953	3.23854	0.19524	0.243335	0.292398	0.269026	10.3115
13540	-29699.9	-29593.4	-106.491	0.305168	0.00197703	0.00761455	0.0128257	0.00143193	0.0227011	0.0433242	0.0351184	0.0898328	0.0161444	0.0131946	0.0637667	0.0180683	0.0112579	0.0149136	0.0451457	0.00455606	0.286457	0.0215134	0.00479367	1.69495	0.0351267	0.0111224	0.00924848	0.611715	0.0589188	0.00239451	0.0240073	0.202362	0.0123241	0.0391044	0.0172176	0.223148	0.0666481	0.131707	0.101452	0.121479	0.637676	0.386269	0.0513814	0.0154371	0.246181	0.0722066	0.0864238	0.0203588	0.0323601	0.0187371	0.0237629	0.00462771	0.0162339	0.0297067	0.0342314	0.0727108	0.0470957	0.000897565	0.137517	0.0147909	0.0695924	0.533759	0.133372	0.231717	0.0477036	0.536952	0.0292005	0.00700636	0.0203228	0.0238803	0.0461481	0.00196067	0.0102465	0.0348638	0.0739055	0.0351638	0.0223443	0.116958	0.0279233	0.0345357	1.68016	0.0874202	0.240446	0.161706	0.0600593	0.3488	0.101568	0.00572386	0.108521	0.60438	3.28138	0.19524	0.243335	0.292398	0.269026	9.74389
13550	-29702.6	-29586.3	-116.282	0.306167	0.00301951	0.00711408	0.00837042	0.00195575	0.0241964	0.0493948	0.0466463	0.11854	0.0184099	0.00848713	0.0507121	0.0156394	0.0102613	0.0128775	0.0598487	0.00844732	0.286457	0.0332074	0.0060314	2.1329	0.0504854	0.0137015	0.0124176	0.59453	0.0564036	0.00451645	0.0365662	0.251934	0.0203241	0.0376599	0.0225888	0.22931	0.0671336	0.132627	0.103091	0.0854946	0.637676	0.323782	0.0550837	0.0115233	0.217723	0.0473773	0.0953644	0.0182563	0.0264461	0.0172988	0.0415943	0.00720254	0.00566275	0.0380201	0.0356799	0.0860347	0.0454811	0.000742451	0.177199	0.0253213	0.0701522	0.549737	0.16243	0.240397	0.0554083	0.532601	0.0231453	0.0154279	0.0226034	0.0302987	0.0478392	0.00099008	0.0151917	0.0165393	0.10764	0.0173163	0.0145961	0.128382	0.0322348	0.0572879	2.04796	0.0874202	0.240446	0.161706	0.0600593	0.3488	0.101568	0.00580888	0.1093	0.606015	3.27888	0.19524	0.243335	0.292398	0.269026	10.7229
13560	-29703.3	-29596.9	-106.379	0.297618	0.00493842	0.00202714	0.0178221	0.00614213	0.0237514	0.0639253	0.0342452	0.100976	0.0163914	0.0129185	0.0590054	0.0125679	0.0138022	0.0126775	0.048426	0.00370031	0.241563	0.0230057	0.00854509	1.77134	0.0465993	0.0090846	0.0116887	0.714121	0.0563758	0.00321571	0.0365662	0.165039	0.011154	0.04095	0.0160577	0.20799	0.0476347	0.143177	0.125699	0.0839023	0.693334	0.414991	0.04939	0.0163249	0.158052	0.0425665	0.0654709	0.018271	0.00896115	0.0255348	0.0206378	0.0063676	0.0137827	0.0123703	0.0359435	0.0626887	0.0507437	0.00058851	0.131243	0.0209975	0.0480658	0.526828	0.116592	0.216955	0.0388902	0.50499	0.0342895	0.0120537	0.0286907	0.0246144	0.0222213	0.000543222	0.00571734	0.0156647	0.0992111	0.0448143	0.0192076	0.122199	0.0294514	0.0550591	1.72131	0.0888875	0.244482	0.147636	0.0610674	0.354654	0.103273	0.00510407	0.102643	0.591781	3.30047	0.19524	0.243335	0.292398	0.269026	9.73266
13570	-29707	-29596.6	-110.378	0.296047	0.00985599	0.00474121	0.0127172	0.00405548	0.0259939	0.0554904	0.0280462	0.0938704	0.0191743	0.012311	0.060207	0.0188361	0.0121243	0.0163736	0.0446279	0.00701069	0.169118	0.0326462	0.0054779	1.8944	0.0438421	0.0112386	0.00517158	0.784305	0.0565939	0.00255742	0.0265328	0.120753	0.0128388	0.0297917	0.0160469	0.227731	0.0477954	0.112151	0.119201	0.0941184	0.604797	0.414991	0.0402496	0.0227407	0.14696	0.0567691	0.122626	0.0288544	0.0253766	0.0239429	0.024705	0.0132843	0.00644423	0.0218474	0.0369432	0.0625186	0.0414458	0.00188874	0.0833927	0.012991	0.0517855	0.541201	0.131876	0.249304	0.0508837	0.577745	0.0639182	0.0145083	0.0209992	0.0305503	0.0429748	0.000549476	0.00951122	0.0229081	0.172723	0.0701771	0.0197763	0.126251	0.0272314	0.0391264	1.83813	0.0884873	0.243381	0.146971	0.0728122	0.345541	0.102808	0.00498016	0.101424	0.589105	3.30449	0.19524	0.243335	0.292398	0.269026	10.1326
