Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
1000	-2214.14	-1833.48	-380.659	161.301	1.42538	8.869e-05	1.40295	0.0224295	0.238748	0.196724	0.0431904	0.108005	0.249684	0.163648	0.901766	0.972696	1.02376	1.10178	-4.05213	0.356341	0.178588	0.16405	0.301022	1.40295
1010	-2211	-1826.23	-384.762	275.804	0.843163	0.000111119	0.787905	0.0552587	0.214169	0.254508	0.0878852	0.180535	0.18177	0.0811321	0.924532	0.979428	1.0185	1.07754	-3.95421	0.34847	0.174643	0.160401	0.316486	0.787905
1020	-2197.83	-1824.7	-373.136	346.491	1.29777	9.80198e-05	1.2643	0.0334798	0.183568	0.218143	0.0753277	0.181091	0.205346	0.136524	0.932563	0.981743	1.01661	1.06909	-4.00869	0.370948	0.194976	0.154782	0.279295	1.2643
1030	-2205.28	-1835.14	-370.134	255.974	1.71286	0.000122106	1.67385	0.0390157	0.204687	0.140036	0.0680179	0.262268	0.237335	0.0876562	0.921707	0.978606	1.01916	1.08053	-3.91326	0.369657	0.193572	0.160187	0.276584	1.67385
1040	-2206.06	-1838.29	-367.768	143.543	1.2891	0.000144279	1.2554	0.0337027	0.213577	0.335207	0.0522623	0.15274	0.182359	0.0638546	0.895989	0.970947	1.02507	1.10799	-3.8408	0.371623	0.192034	0.15829	0.278054	1.2554
1050	-2209.63	-1838.54	-371.089	143.543	1.60454	0.000137016	1.59767	0.0068709	0.208251	0.178338	0.0478392	0.282778	0.194954	0.0878405	0.895989	0.970947	1.02507	1.10799	-3.86323	0.356178	0.184053	0.169085	0.290684	1.59767
1060	-2207.64	-1831.07	-376.57	221.401	0.925936	0.000125787	0.89056	0.035376	0.165675	0.156408	0.0380587	0.224965	0.337792	0.0771011	0.915913	0.976909	1.02051	1.08667	-3.90037	0.354137	0.189166	0.145496	0.3112	0.89056
1070	-2223.64	-1836.09	-387.546	288.139	0.987995	0.00011459	0.966834	0.0211609	0.278777	0.190308	0.0309855	0.279647	0.15751	0.0627717	0.926142	0.979895	1.01812	1.07584	-3.94085	0.35927	0.174924	0.137669	0.328136	0.966834
1080	-2223.12	-1831.42	-391.698	134.975	0.723868	8.94585e-05	0.671123	0.0527457	0.284408	0.194152	0.0522086	0.196543	0.208649	0.0640396	0.892809	0.969978	1.02579	1.11142	-4.04838	0.359565	0.178915	0.162652	0.298868	0.671123
1090	-2217.67	-1830.58	-387.082	144.517	0.543639	0.000109898	0.490064	0.0535751	0.171523	0.265106	0.0613024	0.168798	0.258076	0.0751942	0.896333	0.971052	1.02499	1.10762	-3.95901	0.349775	0.168976	0.175328	0.305921	0.490064
1100	-2224.3	-1837.37	-386.934	315.777	0.772614	0.000102817	0.720073	0.0525411	0.145927	0.323633	0.0592329	0.122881	0.230347	0.11798	0.929403	0.980836	1.01735	1.07241	-3.98793	0.379743	0.183453	0.157586	0.279219	0.720073
1110	-2218.4	-1838.39	-380.006	315.777	0.913111	0.000110585	0.865322	0.0477884	0.251932	0.269877	0.0493941	0.138972	0.191443	0.0983827	0.929403	0.980836	1.01735	1.07241	-3.9563	0.340996	0.175367	0.183201	0.300435	0.865322
1120	-2217.31	-1832.69	-384.62	86.4819	0.873899	9.08301e-05	0.845622	0.0282766	0.259896	0.201463	0.0583668	0.1378	0.22622	0.116255	0.866817	0.961862	1.03153	1.13979	-4.04177	0.371393	0.1793	0.157834	0.291473	0.845622
1130	-2219.53	-1832	-387.523	210.474	0.627236	8.76071e-05	0.581552	0.0456841	0.233073	0.206353	0.0392263	0.146481	0.299552	0.0753138	0.913794	0.976284	1.021	1.08892	-4.05746	0.364953	0.176413	0.155293	0.30334	0.581552
1140	-2224.03	-1832.9	-391.126	128.545	0.846307	9.38257e-05	0.778977	0.0673297	0.215069	0.162894	0.0319657	0.196544	0.297482	0.0960447	0.890219	0.969184	1.02637	1.11422	-4.02768	0.351457	0.176498	0.17088	0.301165	0.778977
1150	-2227	-1842.63	-384.372	140.204	0.775825	8.53626e-05	0.747148	0.0286774	0.19324	0.296879	0.0287212	0.177621	0.217242	0.0862962	0.894784	0.97058	1.02534	1.10929	-4.06873	0.353507	0.177527	0.131814	0.337152	0.747148
1160	-2219.77	-1831.13	-388.632	107.828	0.667585	0.000111096	0.637773	0.029812	0.226772	0.163211	0.0841646	0.169644	0.254939	0.101271	0.880382	0.96614	1.02856	1.12492	-3.9543	0.392859	0.178902	0.148309	0.27993	0.637773
1170	-2215.44	-1830.38	-385.062	166.477	0.779022	8.75469e-05	0.742457	0.0365646	0.205064	0.174851	0.076108	0.220751	0.230535	0.0926908	0.903275	0.97315	1.02342	1.10016	-4.05776	0.332079	0.190501	0.180013	0.297408	0.742457
1180	-2212.78	-1841.35	-371.426	166.477	1.66881	9.13384e-05	1.65547	0.0133405	0.195023	0.215257	0.0723812	0.209941	0.219246	0.088152	0.903275	0.97315	1.02342	1.10016	-4.03935	0.360121	0.173527	0.157319	0.309033	1.65547
1190	-2237.14	-1823.44	-413.697	403.983	0.507306	6.22702e-05	0.484618	0.0226884	0.231737	0.241165	0.0436797	0.147073	0.231598	0.104747	0.937486	0.983147	1.01544	1.06393	-4.20572	0.356116	0.171597	0.16077	0.311517	0.484618
1200	-2232.66	-1823.88	-408.78	122.877	0.380298	7.5772e-05	0.341249	0.0390485	0.229762	0.23911	0.0433075	0.166505	0.229625	0.0916912	0.887773	0.968432	1.02692	1.11688	-4.12049	0.361363	0.174125	0.148404	0.316108	0.341249
1210	-2198.45	-1844.07	-354.387	59.8559	2.28512	0.000131502	2.269	0.0161154	0.274511	0.149086	0.0555495	0.15876	0.189335	0.172759	0.840819	0.953399	1.03706	1.16872	-3.88107	0.367237	0.156617	0.180994	0.295152	2.269
1220	-2195.29	-1834.1	-361.187	78.7891	1.69446	0.000120245	1.6658	0.0286634	0.269421	0.154764	0.0533982	0.144268	0.25212	0.126029	0.860652	0.959887	1.03286	1.1466	-3.91993	0.34496	0.1727	0.170014	0.312327	1.6658
1230	-2199.71	-1833.87	-365.84	124.879	1.8238	0.000107162	1.79577	0.0280269	0.238557	0.231826	0.0307341	0.127741	0.259551	0.111591	0.888656	0.968704	1.02672	1.11592	-3.96996	0.381275	0.168648	0.163823	0.286254	1.79577
1240	-2192.98	-1831.94	-361.041	355.055	1.25135	0.00015205	1.22253	0.0288285	0.177672	0.20108	0.0237336	0.112248	0.225128	0.260138	0.933371	0.981974	1.01642	1.06824	-3.81801	0.394456	0.175756	0.157808	0.27198	1.22253
1250	-2195.28	-1831.12	-364.16	216.458	1.20967	0.000111993	1.17283	0.0368437	0.284378	0.163297	0.0154601	0.204789	0.249627	0.0824485	0.914974	0.976632	1.02073	1.08767	-3.95081	0.390697	0.18492	0.155824	0.268559	1.17283
1260	-2189.46	-1830.63	-358.825	85.7915	1.59195	0.000121254	1.56574	0.0262123	0.122474	0.257353	0.114366	0.219449	0.150694	0.135664	0.866297	0.961697	1.03165	1.14036	-3.91631	0.343416	0.18183	0.155238	0.319516	1.56574
1270	-2184.99	-1838.24	-346.759	53.2518	1.47489	0.000146958	1.43582	0.0390768	0.169375	0.370053	0.0362038	0.111854	0.261295	0.0512183	0.831586	0.950307	1.03897	1.17913	-3.83281	0.354167	0.186289	0.168271	0.291273	1.43582
1280	-2196.46	-1833.9	-362.562	155.157	2.33648	0.000117091	2.31201	0.0244677	0.214927	0.198859	0.0338555	0.0837273	0.324515	0.144116	0.899878	0.972126	1.02419	1.1038	-3.93148	0.362738	0.174157	0.180239	0.282865	2.31201
1290	-2205.05	-1837.9	-367.153	72.7616	1.03304	0.000139452	1.00411	0.0289338	0.188744	0.282787	0.0731046	0.0682081	0.268096	0.119061	0.855167	0.958113	1.03404	1.15268	-3.85557	0.355284	0.176195	0.182348	0.286174	1.00411
1300	-2205.04	-1832.17	-372.873	302.764	1.42111	0.000150005	1.3812	0.0399087	0.188004	0.225704	0.0420001	0.283458	0.191992	0.0688425	0.927923	0.980409	1.0177	1.07396	-3.82389	0.363764	0.187096	0.156137	0.293004	1.3812
1310	-2210.72	-1842.43	-368.281	63.0344	1.16282	0.000109628	1.13849	0.024322	0.196356	0.276467	0.043316	0.148229	0.134619	0.201012	0.844749	0.954701	1.03624	1.16431	-3.96008	0.390249	0.152399	0.158991	0.29836	1.13849
1320	-2219.76	-1836.01	-383.75	75.3581	0.771764	0.000108848	0.725164	0.0466005	0.172358	0.20599	0.0402619	0.137778	0.312645	0.130967	0.857609	0.958905	1.03352	1.14997	-3.96318	0.356914	0.185248	0.160839	0.296999	0.725164
1330	-2222.59	-1843.43	-379.164	157.649	0.808406	8.60856e-05	0.782594	0.025812	0.144066	0.175397	0.0342822	0.212381	0.322358	0.111516	0.900657	0.972361	1.02401	1.10297	-4.06507	0.347568	0.186945	0.161155	0.304332	0.782594
1340	-2211.55	-1838.61	-372.944	135.275	1.42051	0.000123436	1.39323	0.0272732	0.183264	0.315736	0.0436097	0.0784702	0.279503	0.0994181	0.892925	0.970013	1.02576	1.1113	-3.90856	0.347034	0.194907	0.145102	0.312957	1.39323
1350	-2212.93	-1839.42	-373.513	425.055	1.2573	9.15621e-05	1.22583	0.0314738	0.267248	0.195931	0.0270621	0.140603	0.271273	0.097883	0.939037	0.983587	1.01507	1.06231	-4.03828	0.357255	0.168806	0.165738	0.308201	1.22583
1360	-2208.35	-1831.06	-377.285	93.781	0.66391	0.000119605	0.640371	0.0235385	0.192954	0.228956	0.0365755	0.26313	0.190309	0.0880746	0.871964	0.963497	1.03041	1.13413	-3.92225	0.351922	0.170207	0.167113	0.310758	0.640371
1370	-2212.91	-1834.05	-378.857	119.272	1.22424	0.000121381	1.19473	0.0295031	0.22244	0.230623	0.0421647	0.160545	0.242694	0.101534	0.886129	0.967924	1.02729	1.11866	-3.91585	0.370075	0.186036	0.144192	0.299697	1.19473
1380	-2203.67	-1823.69	-379.981	66.416	1.51053	0.000100094	1.48906	0.021469	0.205882	0.181454	0.0329043	0.217106	0.260441	0.102213	0.848623	0.955976	1.03543	1.15997	-3.99959	0.374178	0.169303	0.1535	0.30302	1.48906
1390	-2206.38	-1827.33	-379.049	90.07	0.768636	9.67251e-05	0.74723	0.0214061	0.237664	0.297371	0.0341548	0.0644974	0.236807	0.129506	0.869424	0.962692	1.03097	1.13692	-4.01446	0.354808	0.175724	0.153011	0.316457	0.74723
1400	-2219.25	-1830.47	-388.779	173.406	1.13978	9.3987e-05	1.1137	0.0260744	0.203655	0.238136	0.0426427	0.0582208	0.295656	0.161689	0.905191	0.973725	1.02298	1.0981	-4.02693	0.370434	0.196344	0.164671	0.268551	1.1137
1410	-2226.2	-1833.43	-392.777	145.659	0.521629	9.6009e-05	0.467361	0.0542679	0.156079	0.152595	0.069201	0.239358	0.279158	0.103609	0.896732	0.971173	1.0249	1.10719	-4.01769	0.351616	0.196653	0.182757	0.268973	0.467361
1420	-2218.76	-1831.54	-387.218	36.7443	1.14544	0.000121081	1.10394	0.0415088	0.239084	0.152071	0.0689635	0.238536	0.193409	0.107935	0.798789	0.938951	1.04552	1.21674	-3.91692	0.363991	0.189373	0.149859	0.296777	1.10394
1430	-2211.17	-1842.95	-368.225	413.092	1.69777	0.000122268	1.67781	0.0199663	0.145165	0.198258	0.0550872	0.252328	0.202628	0.146534	0.938171	0.983342	1.01527	1.06321	-3.91269	0.374546	0.174039	0.162077	0.289338	1.67781
1440	-2205.64	-1837.12	-368.518	208.068	1.33835	0.000107183	1.31436	0.0239889	0.244291	0.198121	0.0433017	0.198344	0.263066	0.0528763	0.913306	0.97614	1.02111	1.08944	-3.96988	0.40967	0.145708	0.147145	0.297477	1.31436
1450	-2192.73	-1827.16	-365.571	56.9111	1.88047	0.000108232	1.85727	0.0231942	0.267361	0.241036	0.0523952	0.120686	0.20117	0.117352	0.836896	0.95209	1.03788	1.17314	-3.96564	0.350846	0.160228	0.161807	0.327119	1.85727
1460	-2196.4	-1834.24	-362.163	131.674	1.43169	9.63464e-05	1.38314	0.0485511	0.211961	0.20904	0.06171	0.142141	0.236933	0.138215	0.891503	0.969578	1.02608	1.11284	-4.01616	0.341213	0.175792	0.172925	0.310071	1.38314
1470	-2201.8	-1825.75	-376.052	218.211	0.938931	0.000121385	0.922402	0.0165289	0.256175	0.185453	0.0497122	0.115436	0.234218	0.159005	0.91531	0.976731	1.02065	1.08731	-3.91583	0.372159	0.1658	0.170726	0.291315	0.922402
1480	-2198.95	-1841.77	-357.18	30.2975	2.35577	0.000118359	2.34218	0.0135946	0.259295	0.129203	0.0435214	0.199938	0.20505	0.162992	0.779444	0.931972	1.0492	1.23938	-3.9268	0.362647	0.191232	0.164843	0.281277	2.34218
1490	-2197.2	-1839.09	-358.112	147.722	2.0644	0.000138956	2.04664	0.017759	0.16657	0.252035	0.0338799	0.175313	0.245319	0.126884	0.897441	0.971388	1.02474	1.10643	-3.85712	0.379648	0.168606	0.144303	0.307442	2.04664
1500	-2207.11	-1827.79	-379.317	102.892	1.1156	9.24042e-05	1.10124	0.0143565	0.238762	0.236377	0.031775	0.208061	0.188545	0.0964806	0.877618	0.965276	1.02917	1.12793	-4.03431	0.371384	0.165717	0.152568	0.310331	1.10124
1510	-2214.04	-1828.29	-385.751	113.134	0.716609	0.00010293	0.684174	0.0324351	0.196334	0.260047	0.0261286	0.171089	0.267066	0.079336	0.883153	0.967003	1.02795	1.1219	-3.98746	0.358866	0.172106	0.147425	0.321603	0.684174
1520	-2203.11	-1834.98	-368.129	149.361	1.13595	0.000102137	1.09513	0.0408236	0.203875	0.219548	0.0220594	0.153119	0.279312	0.122087	0.897993	0.971556	1.02462	1.10583	-3.99082	0.358866	0.172106	0.147425	0.321603	1.09513
1530	-2208.6	-1837.01	-371.592	149.361	0.971323	0.000121102	0.945573	0.0257502	0.223791	0.197667	0.0238414	0.193307	0.251475	0.10992	0.897993	0.971556	1.02462	1.10583	-3.91685	0.386921	0.185561	0.156234	0.271284	0.945573
1540	-2230.57	-1830.82	-399.749	57.6047	0.687374	8.73308e-05	0.64135	0.0460236	0.161304	0.22856	0.050649	0.242017	0.258252	0.0592189	0.837846	0.952408	1.03768	1.17206	-4.05883	0.346013	0.187147	0.170874	0.295965	0.64135
1550	-2231.12	-1834.42	-396.698	178.526	0.566799	8.97647e-05	0.527902	0.0388965	0.382513	0.149317	0.0343341	0.218629	0.175064	0.0401435	0.906534	0.974127	1.02267	1.09667	-4.04689	0.347887	0.16381	0.149566	0.338737	0.527902
1560	-2220.49	-1821.74	-398.746	95.0338	0.558358	7.39147e-05	0.518648	0.03971	0.18702	0.16811	0.040844	0.260081	0.234182	0.109762	0.872789	0.963757	1.03023	1.13322	-4.13127	0.371701	0.173965	0.161485	0.292849	0.518648
1570	-2241.72	-1839.44	-402.284	195.836	0.595894	7.40641e-05	0.559993	0.0359008	0.198572	0.188527	0.0350318	0.21922	0.282777	0.0758722	0.910686	0.975364	1.02172	1.09223	-4.13039	0.346181	0.160405	0.149856	0.343557	0.559993
1580	-2239.32	-1831.18	-408.141	140.826	0.512317	7.30555e-05	0.485846	0.0264711	0.3681	0.145849	0.0271014	0.18149	0.218763	0.0586965	0.895012	0.97065	1.02529	1.10904	-4.13635	0.392825	0.167098	0.156109	0.283968	0.485846
1590	-2231.94	-1824.2	-407.74	239.902	0.555649	9.30905e-05	0.532434	0.0232155	0.170089	0.359818	0.0650103	0.132365	0.191086	0.0816316	0.919168	0.977864	1.01975	1.08321	-4.03109	0.386544	0.164012	0.156522	0.292921	0.532434
1600	-2237.46	-1823.11	-414.349	169.968	0.788446	7.50365e-05	0.768672	0.0197741	0.319625	0.206966	0.0302651	0.267604	0.14437	0.031169	0.904255	0.973444	1.02319	1.09911	-4.12473	0.372603	0.189289	0.139293	0.298814	0.768672
1610	-2229.58	-1820.71	-408.867	260.702	0.47923	6.80077e-05	0.447879	0.0313511	0.226119	0.146418	0.021411	0.120916	0.318744	0.166392	0.92241	0.978811	1.019	1.07978	-4.16744	0.382739	0.166925	0.143394	0.306942	0.447879
1620	-2230.22	-1824.77	-405.447	172.651	0.355947	8.24493e-05	0.307184	0.0487628	0.258271	0.180978	0.0210715	0.118999	0.256926	0.163754	0.904987	0.973664	1.02303	1.09832	-4.08381	0.364416	0.164377	0.170896	0.300311	0.307184
1630	-2236.5	-1827.82	-408.677	320.143	0.336659	8.05359e-05	0.297458	0.0392012	0.151531	0.21615	0.0822413	0.0871942	0.185669	0.277215	0.929879	0.980973	1.01724	1.07191	-4.09401	0.344187	0.17957	0.164054	0.312189	0.297458
1640	-2229.15	-1824.97	-404.183	96.0753	0.375141	7.6953e-05	0.336692	0.0384491	0.206728	0.164948	0.054583	0.198378	0.200831	0.174533	0.873462	0.96397	1.03009	1.13248	-4.11377	0.383694	0.160224	0.132652	0.323431	0.336692
1650	-2234.28	-1832.56	-401.724	96.0753	0.906011	8.87154e-05	0.871747	0.0342637	0.211226	0.260636	0.0662451	0.299158	0.116401	0.0463338	0.873462	0.96397	1.03009	1.13248	-4.052	0.377859	0.19859	0.134452	0.289099	0.871747
1660	-2230.79	-1832.12	-398.667	123.871	0.685554	7.9321e-05	0.643732	0.0418226	0.149522	0.171057	0.0601731	0.198251	0.268435	0.152563	0.888214	0.968568	1.02682	1.1164	-4.10061	0.393624	0.145405	0.1718	0.289171	0.643732
1670	-2228.34	-1825.87	-402.466	235.247	0.613235	8.88363e-05	0.552891	0.0603448	0.288402	0.150094	0.0514813	0.132433	0.247064	0.130526	0.918385	0.977635	1.01994	1.08404	-4.05141	0.354116	0.155069	0.183219	0.307596	0.552891
1680	-2223.12	-1826.81	-396.305	169.482	0.650969	9.4421e-05	0.619767	0.0312015	0.207161	0.240033	0.0348506	0.0710748	0.301412	0.145468	0.90412	0.973404	1.02323	1.09925	-4.02493	0.337103	0.195664	0.174416	0.292817	0.619767
1690	-2219.43	-1820.96	-398.471	67.1594	0.617522	9.38558e-05	0.589064	0.028458	0.211005	0.207997	0.0590463	0.190477	0.183308	0.148167	0.849437	0.956243	1.03525	1.15907	-4.02754	0.367973	0.181889	0.146216	0.303922	0.589064
1700	-2225.54	-1824.92	-400.622	317.399	0.490694	7.95999e-05	0.432661	0.0580331	0.159742	0.2627	0.052472	0.174459	0.260138	0.0904886	0.929581	0.980887	1.01731	1.07222	-4.09909	0.368001	0.181903	0.146227	0.303869	0.432661
1710	-2227.44	-1830.72	-396.72	167.848	0.569104	8.1209e-05	0.51958	0.0495237	0.150062	0.328349	0.0492923	0.163887	0.223404	0.0850052	0.903663	0.973267	1.02333	1.09974	-4.0904	0.387663	0.161948	0.164861	0.285529	0.51958
1720	-2221.43	-1821.69	-399.742	153.421	0.677934	9.78282e-05	0.648484	0.0294499	0.281994	0.259067	0.0513656	0.129307	0.176265	0.102002	0.899325	0.971959	1.02432	1.1044	-4.00954	0.376573	0.157314	0.160144	0.305969	0.648484
1730	-2235.99	-1826.41	-409.579	142.724	0.696221	7.48432e-05	0.666686	0.0295346	0.133113	0.308065	0.0610806	0.18023	0.209603	0.107908	0.895698	0.970859	1.02514	1.10831	-4.12585	0.338111	0.188866	0.139025	0.333999	0.666686
1740	-2233.8	-1827.26	-406.545	166.096	0.33704	6.62326e-05	0.295776	0.0412637	0.209844	0.198953	0.068676	0.143011	0.235667	0.143849	0.903166	0.973117	1.02344	1.10027	-4.17893	0.336878	0.209282	0.1638	0.290041	0.295776
1750	-2235.81	-1819.58	-416.229	323.466	0.444312	6.93537e-05	0.39914	0.0451715	0.225595	0.210073	0.0738308	0.15456	0.217626	0.118316	0.930236	0.981075	1.01716	1.07153	-4.15893	0.336878	0.209282	0.1638	0.290041	0.39914
1760	-2245.39	-1827.18	-418.218	192.122	0.407699	6.71898e-05	0.36977	0.0379289	0.238106	0.230293	0.0779256	0.163132	0.162357	0.128186	0.909842	0.975113	1.02191	1.09313	-4.1727	0.393058	0.20214	0.14457	0.260232	0.36977
1770	-2251.11	-1827.59	-423.516	239.575	0.251137	5.08744e-05	0.197737	0.0534004	0.20352	0.268495	0.0831856	0.133168	0.173316	0.138314	0.919113	0.977848	1.01977	1.08327	-4.2935	0.37586	0.167844	0.149264	0.307033	0.197737
1780	-2250.54	-1829.1	-421.437	67.1108	0.351383	5.58184e-05	0.317971	0.0334124	0.244113	0.225951	0.0614329	0.0572782	0.328069	0.0831559	0.849384	0.956226	1.03527	1.15912	-4.25322	0.358295	0.166635	0.171555	0.303516	0.317971
1790	-2258.25	-1837.56	-420.696	55.1989	0.254291	5.19435e-05	0.209072	0.0452192	0.186261	0.317873	0.0468741	0.186113	0.217565	0.0453136	0.834475	0.951279	1.03838	1.17587	-4.28447	0.375178	0.194436	0.15517	0.275216	0.209072
1800	-2243.93	-1838.33	-405.594	62.8275	0.771278	8.8295e-05	0.728576	0.0427019	0.272462	0.235627	0.0358234	0.1927	0.166273	0.0971147	0.844502	0.954619	1.03629	1.16459	-4.05406	0.329868	0.171194	0.154559	0.34438	0.728576
1810	-2227.42	-1828.24	-399.181	145.223	0.617313	8.52053e-05	0.579517	0.0377958	0.260113	0.192481	0.0385635	0.133559	0.20645	0.168834	0.89658	0.971127	1.02494	1.10735	-4.06953	0.335332	0.174029	0.157119	0.333519	0.579517
1820	-2222.41	-1827.44	-394.97	145.223	0.585952	9.73813e-05	0.566194	0.0197577	0.223492	0.157589	0.0642408	0.114755	0.330364	0.10956	0.89658	0.971127	1.02494	1.10735	-4.01152	0.358745	0.197457	0.143224	0.300575	0.566194
1830	-2218.65	-1819.15	-399.495	191.208	0.667273	7.792e-05	0.641147	0.0261261	0.272778	0.170164	0.0504482	0.148797	0.259435	0.0983775	0.909631	0.97505	1.02196	1.09336	-4.10835	0.37061	0.181785	0.170886	0.276719	0.641147
1840	-2229.46	-1831.11	-398.35	98.8176	0.938494	7.15389e-05	0.920092	0.0184014	0.223978	0.188025	0.0557432	0.236291	0.18726	0.108703	0.875185	0.964512	1.02971	1.1306	-4.14546	0.350241	0.181253	0.161493	0.307013	0.920092
1850	-2234.5	-1832.41	-402.084	117.892	0.667605	7.24712e-05	0.646791	0.0208137	0.214086	0.172376	0.0511039	0.216625	0.246153	0.0996561	0.88548	0.967724	1.02743	1.11937	-4.13983	0.355566	0.195028	0.16627	0.283136	0.646791
1860	-2228.79	-1827.88	-400.909	240.091	0.530665	6.69317e-05	0.49212	0.0385449	0.211035	0.169919	0.0503754	0.261039	0.24651	0.0611223	0.919199	0.977874	1.01975	1.08318	-4.17437	0.38543	0.19428	0.155498	0.264793	0.49212
1870	-2227.01	-1834.18	-392.832	41.4738	0.689627	6.44844e-05	0.667978	0.0216493	0.208259	0.168403	0.0789262	0.257605	0.226489	0.0603182	0.810104	0.942936	1.0433	1.20366	-4.19055	0.385842	0.174057	0.139312	0.300789	0.667978
1880	-2227.08	-1823.03	-404.057	114.114	0.582915	7.54696e-05	0.563304	0.0196119	0.338363	0.167357	0.0769124	0.0762004	0.23105	0.110117	0.883644	0.967155	1.02784	1.12136	-4.12223	0.361838	0.16868	0.156014	0.313468	0.563304
1890	-2227.27	-1825.12	-402.147	366.227	0.509451	7.33089e-05	0.475708	0.0337434	0.259588	0.166491	0.0765141	0.180222	0.207638	0.109547	0.934382	0.982263	1.01618	1.06718	-4.13484	0.359315	0.194423	0.157026	0.289236	0.475708
1900	-2229.1	-1824.8	-404.301	201.797	0.715882	6.46014e-05	0.683708	0.0321743	0.179926	0.234715	0.0429728	0.122385	0.261291	0.15871	0.911992	0.975751	1.02142	1.09084	-4.18976	0.355225	0.17263	0.159528	0.312618	0.683708
1910	-2231.94	-1823.68	-408.261	187.742	0.717132	8.08811e-05	0.688825	0.0283064	0.22808	0.206089	0.0483206	0.178875	0.18899	0.149645	0.908815	0.974807	1.02215	1.09423	-4.09215	0.355225	0.17263	0.159528	0.312618	0.688825
1920	-2230	-1823.33	-406.672	121.134	0.365321	7.06618e-05	0.332925	0.0323967	0.149812	0.264364	0.0484161	0.198103	0.189364	0.149941	0.886987	0.96819	1.02709	1.11773	-4.15082	0.359342	0.18456	0.153132	0.302967	0.332925
1930	-2235.97	-1824.71	-411.258	235.274	0.456324	7.6348e-05	0.42415	0.0321738	0.127977	0.18121	0.0507004	0.0685764	0.405583	0.165954	0.918389	0.977636	1.01994	1.08404	-4.1172	0.358786	0.184275	0.169018	0.287921	0.42415
1940	-2236.92	-1834.58	-402.34	150.056	0.649865	7.48047e-05	0.620341	0.0295242	0.233973	0.161334	0.0451392	0.094586	0.361095	0.103873	0.898225	0.971626	1.02457	1.10558	-4.12607	0.356543	0.177024	0.177527	0.288906	0.620341
1950	-2235.28	-1826.47	-408.806	114.095	0.496452	7.30437e-05	0.468752	0.0276996	0.206825	0.183136	0.0512391	0.123292	0.325082	0.110426	0.883635	0.967152	1.02784	1.12137	-4.13642	0.376458	0.175849	0.14265	0.305043	0.468752
1960	-2218.82	-1821.69	-397.132	98.7131	0.511997	8.01484e-05	0.466848	0.0451494	0.204273	0.222007	0.0506069	0.12177	0.29228	0.109063	0.87512	0.964492	1.02972	1.13067	-4.09611	0.367077	0.178174	0.162851	0.291899	0.466848
1970	-2226.02	-1820.5	-405.525	240.026	0.317177	7.26013e-05	0.276807	0.04037	0.220581	0.163593	0.0543209	0.130707	0.31373	0.117068	0.919188	0.97787	1.01975	1.08319	-4.13906	0.370396	0.177239	0.161997	0.290368	0.276807
1980	-2223.08	-1827.67	-395.411	99.7409	0.703254	9.90539e-05	0.668693	0.0345608	0.247128	0.183282	0.0608584	0.0823713	0.295203	0.131157	0.875749	0.96469	1.02958	1.12998	-4.00413	0.367135	0.185529	0.159525	0.287811	0.668693
1990	-2225.3	-1825.68	-399.626	58.9357	0.50705	8.66071e-05	0.477302	0.0297478	0.259927	0.222706	0.0697319	0.126604	0.236586	0.0844451	0.839624	0.953001	1.03731	1.17006	-4.06245	0.382885	0.177007	0.152197	0.287911	0.477302
2000	-2218.92	-1820.3	-398.62	129.802	0.577009	8.35699e-05	0.555581	0.0214282	0.228271	0.124791	0.0612395	0.189181	0.273167	0.123349	0.890741	0.969344	1.02625	1.11366	-4.07795	0.340116	0.175099	0.178004	0.306781	0.555581
2010	-2223.33	-1841.89	-381.443	327.192	1.05531	9.69306e-05	1.03998	0.0153273	0.17716	0.157303	0.0475275	0.212849	0.1635	0.241662	0.930629	0.981188	1.01707	1.07112	-4.01354	0.33275	0.171307	0.174149	0.321794	1.03998
2020	-2212.6	-1824.33	-388.263	145.822	0.867707	9.78802e-05	0.842262	0.0254451	0.175873	0.175508	0.0261185	0.112631	0.36671	0.143159	0.896788	0.97119	1.02489	1.10713	-4.00931	0.390603	0.178597	0.169868	0.260933	0.842262
2030	-2224.78	-1830.69	-394.087	219.378	0.669742	8.40563e-05	0.62309	0.046652	0.151513	0.215065	0.0259457	0.111887	0.353377	0.142212	0.915532	0.976797	1.0206	1.08707	-4.07543	0.388105	0.174743	0.166202	0.270951	0.62309
2040	-2224.5	-1823.2	-401.299	63.3162	0.489946	8.72503e-05	0.439524	0.0504214	0.186053	0.294985	0.04075	0.114187	0.240602	0.123423	0.845083	0.954811	1.03617	1.16393	-4.05923	0.367755	0.166568	0.1529	0.312777	0.439524
