Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	TL
5360	-3854.96	-3841.86	-13.1068	0.00993215	0.0187394	0.0488677	0.0111344	0.00259402	0.00527097	0.0126421	0.0114266	0.00723423	0.00446234	0.00781683	0.00931606	0.00414052	0.000225519	0.00279966	0.011872	0.0674983	0.0335415	0.00644204	0.0193969	0.0149027	0.00494482	0.0109	0.000897969	0.00456895	0.0130342	0.0338486	0.00953629	0.00263296	0.0124487	0.0118927	0.00953695	0.0153446	0.0209556	0.00272209	0.00752603	0.00296605	0.0118699	0.0022314	0.00843158	0.0391212	0.00528568	0.0163298	0.0210823	0.00350508	0.00475332	0.00305229	0.0327577	0.00381553	0.00552309	0.0248496	0.00638313	0.0568258	0.012197	0.00665834	0.00108087	0.0045565	0.0017269	0.0016564	0.0218617	0.0161588	0.000521032	0.00915154	0.0032001	0.000347177	0.00869495	0.0016268	0.00427108	0.0254036	0.838943
5370	-3863.37	-3850.43	-12.9393	0.00624275	0.0224842	0.0273523	0.00726111	0.00259402	0.00124913	0.00461058	0.00660924	0.00496869	0.00446234	0.00781683	0.00266785	0.00457869	0.00121275	0.00913415	0.0244645	0.0837883	0.0344299	0.0050816	0.0142606	0.0175416	0.00485095	0.0109	0.000747026	0.00440272	0.00789223	0.0308152	0.00742828	0.00576555	0.011009	0.00637189	0.00450284	0.00920176	0.0162705	0.00385632	0.0050931	0.000762222	0.00748472	0.00911807	0.0180082	0.0419267	0.00528568	0.016315	0.020593	0.00231437	0.00072809	0.00305229	0.0254691	0.00381553	0.00211742	0.0276637	0.0124517	0.0672929	0.0225705	0.00317397	0.00186494	0.00413003	0.00150403	0.00146796	0.0138264	0.0116448	0.00450299	0.0162258	0.00148098	0.00288407	0.00454826	0.00383594	0.01515	0.0270653	0.822193
5380	-3856.68	-3843.6	-13.084	0.0160968	0.0156782	0.0371489	0.0159571	0.000470639	0.00580976	0.00504534	0.0204931	0.00446612	0.00446234	0.00781683	0.0102723	0.0107712	0.00280207	0.0107135	0.0132709	0.0783317	0.0173682	0.00798611	0.0244398	0.0105993	0.0067439	0.0120015	0.000204372	0.0111067	0.0046118	0.029874	0.00497931	0.00191996	0.0234789	0.00380065	0.00450284	0.00709999	0.0123221	0.00664168	0.000575766	0.000764213	0.00208495	0.00248476	0.0265264	0.040888	0.00195597	0.0130251	0.0115215	0.00860105	0.00553424	0.00162575	0.0224091	0.00381553	0.00284619	0.0276637	0.0144605	0.061734	0.0166677	0.005423	0.00186494	0.00451951	0.00222724	0.00232826	0.0215287	0.0291713	0.000132884	0.0181651	0.00122733	3.16934e-05	0.00360955	0.00440055	0.00486542	0.0226935	0.836661
5390	-3866.11	-3853.23	-12.8867	0.00674165	0.0243705	0.0558701	0.0156367	0.00108063	0.00246263	0.0137027	0.0145198	0.00421846	0.00430394	0.0114815	0.0101057	0.00701524	0.000902703	0.00687918	0.0237878	0.0932569	0.0230345	0.0098038	0.0102537	0.0114839	0.00251992	0.00606537	0.000204372	0.0111067	0.0105228	0.0245064	0.00751791	0.00525968	0.0120204	0.0205384	0.00748174	0.00585637	0.0139144	0.00421488	0.000190697	0.00103112	0.00208495	0.00295047	0.0201621	0.042021	0.00342149	0.0141306	0.0144657	0.00612668	0.0108572	0.000576679	0.0183251	0.000511002	0.00377335	0.0200957	0.0168233	0.0384611	0.0207032	0.00711956	0.000963832	0.00451951	0.00271554	0.00232826	0.0153004	0.0140237	0.00607346	0.0100118	0.00122733	0.00239308	0.00890974	0.00251927	0.0013178	0.0181617	0.816938
5400	-3873.04	-3859.55	-13.4865	0.009271	0.0309679	0.0506893	0.0121492	0.00329264	0.00642551	0.0035467	0.0168566	0.00581289	0.00398165	0.00264141	0.00889564	0.00701524	0.00279758	0.00861362	0.00614818	0.0720312	0.0226063	0.00444057	0.0126624	0.0114839	0.00251992	0.0125152	0.00255329	0.0037225	0.0105228	0.021959	0.00751791	0.017395	0.0145027	0.00745775	0.00525927	0.00923878	0.0157527	0.00389494	0.000949069	0.00162179	0.00172498	0.000898112	0.020696	0.0383779	0.00123572	0.00787678	0.0315471	0.0065259	0.0136212	0.00511999	0.051255	0.00692342	0.00377335	0.0317357	0.0195156	0.0675269	0.0207032	0.0106658	0.000963832	0.00526296	0.000453333	0.00232826	0.017043	0.0140237	0.0020632	0.00982061	0.000390154	0.000717177	0.0083594	0.000627713	0.0013178	0.0341131	0.876919
5410	-3867.49	-3854.37	-13.1169	0.00478296	0.0283426	0.0343811	0.0144695	0.00248427	0.00642551	0.00906766	0.0112489	0.00953224	0.00398165	0.00281146	0.00804502	0.00211899	0.00279758	0.0102355	0.0149581	0.0626236	0.0103619	0.00227026	0.0126624	0.014015	0.00153322	0.010576	0.000230572	0.00933258	0.00555246	0.0370366	0.0113445	0.00810908	0.0100056	0.00540295	0.00576468	0.0203287	0.0158174	0.00381722	0.00244546	0.00082483	0.000725214	0.000898112	0.0191012	0.0286023	0.00398799	0.0130152	0.0310377	0.00981246	0.0136212	0.00511999	0.0272601	0.00140311	0.00377335	0.0405733	0.0101973	0.0780752	0.0148199	0.0114289	0.000825715	0.00253025	0.000769502	0.00232826	0.0254741	0.0140237	0.000865981	0.0144288	0.00474686	0.0031791	0.00721229	0.00155592	0.00364184	0.0291776	0.839951
5420	-3885.83	-3871.97	-13.8586	0.00225043	0.0238	0.0323871	0.0144695	0.0013125	0.0062952	0.0150122	0.0281866	0.00852201	0.0105008	0.000947608	0.00804502	0.00211899	0.0117946	0.011278	0.0152996	0.0568466	0.0307921	0.00654667	0.0205002	0.0152325	0.00153322	0.0113202	0.00555045	0.0100515	0.0060645	0.0155974	0.00288669	0.0061956	0.021175	0.00467039	0.0056	0.00723832	0.0139498	0.00381722	0.00235965	0.0017786	0.0023478	0.00739883	0.0348149	0.0404671	0.00602015	0.0227219	0.0197571	0.00170935	0.00240349	0.00511999	0.0263667	0.00140311	0.00377335	0.0524443	0.0178976	0.0670056	0.0249092	0.0193222	0.000825715	0.0134967	0.000329366	0.00232826	0.0269204	0.0121507	0.000865981	0.0192125	0.00474686	0.0031791	0.00345926	0.000919797	0.00522918	0.0226555	0.914129
5430	-3859.75	-3846.95	-12.7941	0.0065077	0.0225855	0.0550911	0.0128594	0.0013125	0.00465164	0.0155122	0.010823	0.0042631	0.00350953	0.00372621	0.00218424	0.00560695	0.00195221	0.0179261	0.00884474	0.0583727	0.0153136	0.00496984	0.0174242	0.00887783	0.005179	0.00709756	0.000439664	0.0067409	0.0060645	0.025646	0.00439937	0.00423758	0.0195436	0.0127388	0.00123881	0.0130918	0.011456	0.00458819	0.000968836	0.0017786	0.00982373	0.000909409	0.0220499	0.0404671	0.00745802	0.0129502	0.0169924	0.0100051	0.00657705	0.00511999	0.0278115	0.00058737	0.00168128	0.0320973	0.0210166	0.0509249	0.0240849	0.0166512	0.000825715	0.0134967	0.000859004	0.00232826	0.0165962	0.0148255	0.000865981	0.0107786	0.00474686	0.000504259	0.00184789	3.03048e-05	0.00344751	0.0217907	0.807675
5440	-3870.15	-3856.94	-13.2134	0.00445905	0.0281674	0.0377209	0.0159847	0.00757705	0.00465164	0.0123812	0.0205839	0.00464959	0.00370115	0.0160206	0.00165159	0.000277486	0.00195221	0.00869946	0.0202281	0.0721065	0.024484	0.00724532	0.0151708	0.00887783	0.00410658	0.00709756	0.000872462	0.00335576	0.00702948	0.0296549	0.00292757	0.0151146	0.0244256	0.00887981	0.00521466	0.0130918	0.0249492	0.0066556	0.00858803	0.0011175	0.00648666	0.00336487	0.0237069	0.0246896	0.00250903	0.00924173	0.0222484	0.00258709	0.00235451	0.00521682	0.0317035	0.00259135	0.0043137	0.0240459	0.00418617	0.0550081	0.0239264	0.00158667	0.0004062	0.00798039	0.00171333	0.00199669	0.0120601	0.0254113	0.00356356	0.013127	0.00474686	0.000504259	0.00578927	0.00107199	0.00344751	0.03835	0.849607
5450	-3880.9	-3867.8	-13.0986	0.00649023	0.0231549	0.0457232	0.0119575	0.000517048	0.00465164	0.00476584	0.0255328	0.00252169	0.00370115	0.0160206	0.00238707	0.000277486	0.000533092	0.00842378	0.0183978	0.0712899	0.0371815	0.00739978	0.0156139	0.0108841	0.00410658	0.00885214	0.000102603	0.00772098	0.00276909	0.0351841	0.00653754	0.00373712	0.0320353	0.0131594	0.00586156	0.00566464	0.021885	0.00420236	0.000525032	0.00279401	0.0048951	0.00482377	0.00727028	0.0334985	0.00173572	0.00924173	0.0338182	0.00588593	0.00328319	0.00521682	0.0256812	0.00259135	0.00250328	0.019266	0.0183242	0.0345233	0.0168258	0.00902148	0.000985331	0.00618367	0.00754979	0.0100663	0.0266299	0.0151658	0.000680637	0.0298677	0.00474686	0.00135954	0.00447757	0.00107199	0.00607961	0.0122902	0.838123
5460	-3876.73	-3862.93	-13.7988	0.00395955	0.022832	0.0270903	0.0131793	0.00118815	0.0117584	0.0107294	0.0262864	0.00688795	0.00370115	0.0126079	0.00364787	0.00989458	0.00378118	0.00627268	0.0204227	0.0729904	0.0305715	0.00739978	0.0149927	0.00701103	0.00410658	0.0173179	0.00192214	0.00472095	0.00455644	0.0235003	0.00694835	0.000656814	0.0185825	0.0131594	0.00860363	0.00893625	0.0114608	0.00954703	0.00324367	0.00447846	0.00373984	0.00188492	0.0315783	0.0560088	0.00757183	0.0169963	0.0221695	0.00915274	0.00247162	0.000758244	0.0256812	0.00119831	0.00397027	0.0358184	0.0226963	0.0756084	0.0136528	0.00638345	0.001917	0.00618367	0.000490013	0.00294922	0.0156816	0.0377511	0.00160872	0.0208201	0.00264416	0.00135954	0.00589301	0.00107199	0.00278603	0.0106981	0.908142
5470	-3866.13	-3852.61	-13.5117	0.00423312	0.0273699	0.0606042	0.0189612	0.00201014	0.00490691	0.0103889	0.00952016	0.00502931	0.00792162	0.00260937	0.00364787	0.00989458	0.00378118	0.00665812	0.00838743	0.0776257	0.0188851	0.00929064	0.0193366	0.0205291	0.00313783	0.00918368	0.00192214	0.00913101	0.00999261	0.0179409	0.00694835	0.0115507	0.0129825	0.00492359	0.00860363	0.0261384	0.0174746	0.00140952	0.00324367	0.000235142	0.00296298	0.00188492	0.0251033	0.0451083	0.00277097	0.0175896	0.0149062	0.00588793	0.00970512	0.000758244	0.0196973	0.00119831	0.00397027	0.0240348	0.00708777	0.059909	0.00837297	0.00618484	0.000101049	0.00306348	0.00269475	0.00250715	0.0258123	0.0248409	0.00160872	0.0183145	0.00213699	0.000650284	0.00911407	0.0020837	0.00827251	0.0446952	0.879438
5480	-3857.26	-3844.59	-12.6746	0.0177572	0.0137719	0.0435797	0.0153589	0.00201014	0.00408516	0.0207156	0.0168928	0.00259008	0.00213815	0.00398097	0.00811867	0.00150599	0.00419855	0.00665812	0.013676	0.0884228	0.0149775	0.0040408	0.0113165	0.01127	0.00135997	0.0120617	0.000310566	0.00341125	0.0114094	0.0264757	0.00509765	0.00211806	0.00815076	0.012744	0.00633854	0.00922915	0.011784	0.00294129	0.00678883	0.000193105	0.00232957	0.00205899	0.0138243	0.0303304	0.00572456	0.00928968	0.0226658	0.00588793	0.00193082	0.00481831	0.0323495	0.00119831	0.0018634	0.0171848	0.0155665	0.0595156	0.0160955	0.00981483	0.00244244	0.00723595	0.000939473	0.00423414	0.020641	0.0224827	0.00160872	0.0205325	0.00444736	0.000485724	0.00911407	0.0020837	0.00455027	0.0149984	0.795725
5490	-3860.89	-3847.34	-13.5508	0.00951908	0.022004	0.0337087	0.0153589	0.00244872	0.00746297	0.00668456	0.0264251	0.00676532	0.00213815	0.00349869	0.00980569	0.00536068	0.00457163	0.0182025	0.0134165	0.0611801	0.0261741	0.0040408	0.0260351	0.0203581	0.00195279	0.0168805	0.000729828	0.0111671	0.0114094	0.0243662	0.00424967	0.00225084	0.0228113	0.00779507	0.00571969	0.0119152	0.019353	0.00294129	0.00412024	8.36898e-06	0.00801597	0.00279528	0.0212795	0.0432725	0.00570944	0.0146667	0.016381	0.00588793	0.0136272	0.00481831	0.0301694	0.00394985	0.0018634	0.0286302	0.00855986	0.0589596	0.0138784	0.00211607	0.000164687	0.00723595	0.00505262	0.000829581	0.0239987	0.0212959	0.00338522	0.0137637	0.00444736	0.00357008	0.00630988	0.00715667	0.00721229	0.0215116	0.883345
5500	-3852.12	-3839	-13.1146	0.00328357	0.0258164	0.0331089	0.0175553	0.00244872	0.00436637	0.00832781	0.0118486	0.00486397	0.0021791	0.00349869	0.00980569	0.000882139	0.000183935	0.0160812	0.0215288	0.0727713	0.0264319	0.0040408	0.0212394	0.0196247	0.00391575	0.0113229	0.000526199	0.0111671	0.00700122	0.0255717	0.00480916	0.0123573	0.0195313	0.00565125	0.00438914	0.0210624	0.00912197	0.00194795	0.00141769	0.000343359	0.00801597	0.00260898	0.0178201	0.0385734	0.00446812	0.0113982	0.016381	0.0117406	0.00499729	0.00481831	0.0387755	0.00394985	0.0018634	0.0215496	0.0133377	0.060026	0.0191166	0.00953838	0.000870272	0.00723595	0.00195545	0.000829581	0.0189505	0.0167983	0.000167032	0.0111571	0.00789308	0.000934805	0.00565869	0.000693252	0.00186696	0.0257081	0.839722
5510	-3860.1	-3846.83	-13.2733	0.00441991	0.0320926	0.039304	0.0100336	0.00433807	0.00707956	0.012862	0.0188876	0.00783292	0.00485115	0.00401464	0.00918078	0.00270764	0.0009129	0.00643894	0.0215288	0.0668533	0.0220303	0.00790983	0.0120582	0.00953218	0.0070944	0.00217476	0.000782109	0.00472369	0.00550603	0.0312573	0.00376738	0.00762408	0.0232065	0.00674507	0.00547096	0.014457	0.0236823	0.00584148	0.00432979	0.00291529	0.00801597	0.00494947	0.0445373	0.0293747	0.00511237	0.0231297	0.0205888	0.00653513	0.00389244	0.00481831	0.0247971	0.00394985	0.00276777	0.0202484	0.0209606	0.0457995	0.0189806	0.00597349	0.00184687	0.00421831	0.00252991	0.0034082	0.0227559	0.0161822	0.00359222	0.011985	0.00504765	0.00167237	0.00256897	0.00581608	0.00186696	0.0232242	0.855593
5520	-3863.43	-3850.03	-13.3971	0.00883367	0.0175541	0.0621118	0.0151686	0.00062641	0.00674775	0.0186016	0.0162245	0.00867608	0.00269086	0.00236413	0.00417296	0.00453147	0.0014499	0.00400025	0.0193039	0.0668533	0.0177555	0.00314687	0.0122291	0.0196425	0.0070944	0.00357617	0.000800018	0.00357258	0.0157335	0.0279774	0.00737766	0.00166632	0.011582	0.00674507	0.0139413	0.0166604	0.0211833	0.00395158	0.00127219	0.00291529	0.00388359	0.00130123	0.0143867	0.0548923	0.00511725	0.00868007	0.00990069	0.0152369	0.00743402	0.000257221	0.0295673	0.00394985	0.000801166	0.0292492	0.00973281	0.0663391	0.0155241	0.00993665	7.6178e-05	0.000652693	0.00252991	0.00267146	0.010199	0.0158937	0.00359222	0.0257248	0.00504765	0.00455709	0.0175074	0.000210539	0.00386125	0.0305288	0.867977
5530	-3854.89	-3841.98	-12.9065	0.0119759	0.0359187	0.0446799	0.0186962	0.000535735	0.0081831	0.0109478	0.0159884	0.00772319	0.00276721	0.00236413	0.00866254	0.0035581	0.0014499	0.0128987	0.0263313	0.0668533	0.0175881	0.00273968	0.0127289	0.019148	0.0070944	0.00707761	0.00027928	0.00549482	0.00649073	0.0203073	0.00420928	0.00145474	0.00754977	0.0137778	0.00193716	0.0113162	0.0198082	0.00548478	0.0044328	0.00272426	0.00530158	0.0027078	0.0241663	0.0244696	0.00511725	0.0175363	0.0222577	0.00692014	0.0118932	0.000692059	0.0295673	0.00306712	0.0074875	0.0212233	0.00886986	0.0466053	0.0133176	0.0163395	0.0018258	0.0115065	0.00244301	0.00142514	0.019278	0.0136052	0.00076524	0.012091	0.00178459	0.000301419	0.00396583	0.0022982	0.00199948	0.0269124	0.818919
5540	-3861.44	-3848.74	-12.7024	0.0143503	0.0204604	0.0331729	0.0186962	0.000535735	0.00562149	0.0109478	0.0197585	0.00274954	0.00276721	0.00327049	0.00560186	0.00357106	0.00246226	0.00675565	0.0137571	0.0807834	0.0193521	0.0131813	0.00774688	0.0235169	0.0102775	0.0140937	0.00027928	0.00447278	0.0198879	0.0179197	0.00684819	0.00463852	0.0243646	0.00725561	0.00193476	0.0138086	0.0198082	0.00506571	0.00740443	0.00442061	0.00803942	0.00222681	0.018812	0.0341017	0.00657863	0.00969512	0.0107673	0.00481178	0.00246124	0.000905704	0.0295673	0.00317306	0.00416802	0.022017	0.00623536	0.036288	0.0136147	0.0082885	0.00264885	0.00227221	0.00244301	0.00316604	0.0116224	0.0136052	0.00076524	0.0153299	0.00899118	0.000301419	0.00397361	0.00810873	0.00681713	0.0251656	0.798502
5550	-3852.19	-3839.01	-13.1803	0.00706765	0.0223797	0.0408976	0.0190493	0.00176542	0.00294077	0.00926507	0.0174361	0.0127628	0.00471862	0.00222941	0.00769411	0.00172358	0.00246226	0.0165801	0.0192988	0.0832929	0.0181171	0.0092553	0.0207346	0.0155587	0.00339926	0.00666429	0.00210194	0.00917169	0.0110274	0.0141907	0.00684819	0.00698301	0.0151312	0.00725561	0.00969159	0.0104841	0.0287822	0.00333522	0.001516	0.00168272	0.00245546	0.00222681	0.0279831	0.0489089	0.00657863	0.0106833	0.0090041	0.00515876	0.00264435	0.000314182	0.0210205	0.00317306	0.00887678	0.0251813	0.00657499	0.0580901	0.0187656	0.0130453	0.00133479	0.00298801	0.00374615	0.00392738	0.0160925	0.020125	0.000129842	0.0143681	0.00211899	0.00269264	0.0045871	0.00275498	0.00681713	0.0204326	0.846295
5560	-3856.75	-3843.77	-12.985	0.010872	0.0285532	0.053477	0.0062074	0.00176542	0.0133853	0.0160146	0.014484	0.00341318	0.00566948	0.00227799	0.0142061	0.00308041	0.00181633	0.00903728	0.0173004	0.0739541	0.0192792	0.00924448	0.0172611	0.0164698	0.00717729	0.00914676	0.00210194	0.00409304	0.0067992	0.0208942	0.0125082	0.0049052	0.0300596	0.0107004	0.00637878	0.0151622	0.0157142	0.000821236	0.00173421	1.03758e-05	0.00100464	0.00529359	0.021327	0.0297618	0.00302561	0.0143834	0.0188177	0.00899195	0.00233035	0.000566617	0.0285426	0.00317306	0.00887678	0.0169382	0.0105307	0.0489002	0.0107358	0.00821494	0.00024465	0.00466843	0.00103116	0.00392738	0.0176282	0.0126878	0.000109408	0.0100843	0.00921702	0.00269264	0.0045871	0.00481755	0.000789853	0.0268922	0.826768
5570	-3853.98	-3840.93	-13.0554	0.0117468	0.0198755	0.0512152	0.0112873	0.000795061	0.00264017	0.0133235	0.0129721	0.00684838	0.000585117	0.00183389	0.00263734	0.00149729	0.000768223	0.0176359	0.0209288	0.0639568	0.0194904	0.00966959	0.0274383	0.0183644	0.00589675	0.00174641	0.000471277	0.00409304	0.0067992	0.0297006	0.00291868	0.00572484	0.0108285	0.00849537	0.00173183	0.00889812	0.0196678	0.00229253	0.00396161	0.00056248	0.00393555	0.00231885	0.0323906	0.0325813	0.00302561	0.0176676	0.0210893	0.00871505	0.00680109	0.000566617	0.0472453	0.00367359	0.0030947	0.0222077	0.0142071	0.0714973	0.0144772	0.00793981	0.000751669	0.00466843	0.00617856	0.00392738	0.0107449	0.0126878	0.00193118	0.00909981	0.00165538	0.00104653	0.00548503	0.00481755	0.00885779	0.0192214	0.833807
5580	-3855.07	-3841.81	-13.253	0.00534586	0.0301008	0.0452405	0.0156983	0.000489335	0.00217308	0.0123368	0.0120435	0.0143886	0.000585117	0.00239834	0.00709716	0.0079144	0.00398609	0.00780449	0.0221705	0.0639568	0.0141838	0.00965084	0.0188587	0.0124451	0.00476419	0.00811711	0.000471277	0.00409304	0.0061621	0.0148725	0.00411414	0.00572484	0.0103815	0.00849537	0.00626627	0.0102316	0.0120839	0.00914974	0.00268589	0.000574421	0.00421236	0.00231885	0.0277395	0.0514812	0.0031437	0.0184741	0.0210893	0.00181428	0.00160783	0.00208707	0.0332547	0.00367359	0.00373075	0.0318707	0.0142071	0.0592654	0.011302	0.00423357	0.000690532	0.00466843	0.000499917	0.00392738	0.0215985	0.0237886	0.000396848	0.0275695	0.00165538	0.00104653	0.00548503	0.00712903	0.00751409	0.0350314	0.853563
5590	-3862.72	-3849.05	-13.6726	0.00803895	0.0335551	0.0428678	0.0116972	0.00168537	0.00492796	0.0093393	0.0244116	0.00813027	0.00802523	0.00779196	0.00658529	0.0079144	0.00520246	0.00780449	0.0164599	0.0724021	0.0374605	0.00497864	0.0124127	0.0178483	0.00596409	0.00811711	0.000662028	0.0150141	0.00601899	0.0291874	0.00201042	0.00199621	0.0149208	0.0138033	0.00650391	0.0102316	0.0132636	0.00143738	0.00286449	0.00126739	0.00293736	0.00524647	0.0108564	0.045054	0.00415927	0.0179472	0.0275002	0.00294285	0.0113559	0.000480508	0.0273814	0.00367359	0.00244184	0.0345367	0.0214855	0.0501518	0.0267048	0.0104797	0.00390184	0.00466843	0.00156463	0.00700972	0.0215985	0.0109681	0.000493783	0.0178632	0.00195909	0.00104653	0.0046108	0.00173926	0.00319609	0.0267665	0.895524
5600	-3853.06	-3839.9	-13.1655	0.00782978	0.0207303	0.0504263	0.0141063	0.00168537	0.0040845	0.0093393	0.0211731	0.0112297	0.00304412	0.00398609	0.00397065	0.00233144	0.00115086	0.0121633	0.0113447	0.0599859	0.0281118	0.0108649	0.0308076	0.0156818	0.00596409	0.0079928	0.000662028	0.00446921	0.0089066	0.0317261	0.00659573	0.00199621	0.0137306	0.0109774	0.00708812	0.0102316	0.0132636	0.00245606	0.0028776	0.000288017	0.00744316	0.00175499	0.0230388	0.0334543	0.00487679	0.0121797	0.0156614	0.00218609	0.0135617	0.0006378	0.0334315	0.00367359	0.00243698	0.0284478	0.0135151	0.0496868	0.01343	0.0105082	0.00272712	0.00559208	0.000629873	0.00255635	0.0263519	0.0144291	0.00438545	0.0131323	0.00103531	0.00136735	0.00543215	0.0115029	0.000872156	0.0316065	0.844819
5610	-3850.54	-3837.91	-12.6364	0.00696741	0.0258729	0.0508564	0.0162515	0.00168537	0.00534751	0.0133531	0.0249878	0.00537505	0.00304412	0.00398609	0.00823435	0.00256149	0.00647247	0.00767886	0.0163871	0.0579411	0.0185631	0.00478417	0.0222626	0.0140366	0.00190737	0.00773073	0.00285691	0.00446921	0.00898052	0.0123604	0.00782285	0.00351946	0.0208118	0.00520696	0.00708812	0.00756709	0.0203335	0.00382923	0.00330638	0.00151076	0.00338167	0.00201617	0.0159649	0.036682	0.00134362	0.0144345	0.0189314	0.00455321	0.0120972	0.000400065	0.027031	0.00211725	0.00243698	0.0222381	0.0124912	0.0497938	0.00997382	0.0126273	0.00162427	0.00725481	0.00488155	0.0048888	0.0094346	0.0200889	0.000338589	0.012653	0.001412	0.00136735	0.00302883	0.00678682	0.00247529	0.0312097	0.791909
5620	-3865.16	-3851.91	-13.2512	0.00463762	0.0286242	0.0493627	0.0066589	0.00168537	0.0126054	0.0133531	0.0111101	0.00978855	0.000153773	0.00694328	0.00721224	0.00495227	0.000453104	0.0120405	0.0129545	0.0712546	0.034358	0.00473559	0.0228914	0.005823	0.000779194	0.00461744	0.00123917	0.00815282	0.0160771	0.0245112	0.00782285	0.00352732	0.0168792	0.0109236	0.00394347	0.014849	0.0155721	0.00331637	0.0031861	0.00151076	0.00338167	0.00151094	0.0117067	0.0523787	0.0025533	0.0195394	0.0222757	0.00339416	0.000747756	0.000400065	0.0464419	0.00229727	0.000889913	0.0323887	0.00750267	0.0641173	0.0208689	0.00787838	0.00877946	0.00820786	0.00488155	0.000645387	0.0094346	0.00968897	0.00176097	0.0133113	0.00376087	0.000415931	0.00207456	0.002619	0.00247529	0.0265474	0.853382
5630	-3867.04	-3854.15	-12.8871	0.0164433	0.01431	0.0493627	0.00530319	0.00135269	0.0136736	0.0144531	0.0127271	0.009251	0.00077889	0.00474976	0.00316028	0.00495227	0.00228193	0.00739391	0.0129545	0.0589017	0.0186014	0.00686992	0.0320054	0.0245048	0.00393248	0.00254311	0.00123917	0.00674359	0.0117552	0.0172321	0.00657537	0.00352732	0.00767836	0.0101938	0.00238546	0.0106846	0.0117234	0.00717299	0.0031861	3.81301e-05	0.0057376	0.00629712	0.0165101	0.0346508	0.000355994	0.00770704	0.0170265	0.0030759	0.00144134	0.00272114	0.0253649	0.00704198	0.0068233	0.0306996	0.0103131	0.072466	0.0266304	0.00485921	0.00152129	0.00212978	0.0037897	0.00702715	0.0182767	0.0146016	0.00246692	0.015296	0.00525915	0.000415931	0.0111118	0.002619	0.00583033	0.0262637	0.816974
5640	-3872	-3858.16	-13.8452	0.0107475	0.0270188	0.0369904	0.015897	0.0006302	0.0136736	0.00955849	0.0143127	0.00476998	0.00499179	0.00340942	0.00993657	0.00526571	0.00228193	0.0125755	0.0294769	0.0881805	0.0206034	0.0104383	0.0156897	0.0198647	0.00122184	0.0194684	0.00123917	0.00232206	0.00760829	0.040218	0.00539368	0.0172386	0.0121406	0.011858	0.00381318	0.0106846	0.0131542	0.00646515	0.00153839	0.000387595	0.00532598	0.00640033	0.021486	0.0289485	0.00347585	0.0222894	0.0155629	0.000985212	0.00279215	0.00998213	0.0247556	0.00704198	0.00125122	0.01931	0.0205708	0.0723386	0.0149495	0.00295751	0.00152129	0.00212978	0.00519604	0.00478229	0.0192933	0.00986233	0.00192537	0.0151817	0.00525915	0.00264136	0.00823075	0.00289692	0.00622859	0.0361516	0.912789
