Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
6470	-24875.6	-24719.7	-155.973	0.380802	0.00347793	0.00296319	0.00130945	0.0268697	2.06322	0.00916523	0.000360089	0.0891585	0.261744	0.169656	0.00324068	0.0401294	0.149155	0.00173846	0.00380851	0.0743063	0.000204747	0.0018129	0.00864331	0.0240498	0.137296	0.277399	0.0433198	0.00446012	0.0721912	0.00238832	0.0119673	0.0194952	0.0431108	0.00253431	0.0144856	0.0333049	0.047403	0.0026306	0.00486008	0.0884193	0.0013648	0.161665	0.00039505	0.0011489	0.0610607	0.0381185	0.03706	1.57612	0.0106088	0.00331809	0.0638774	0.0209926	0.00542151	0.00348365	0.0117533	0.000748696	0.0674038	0.571956	0.0112175	0.000180299	0.0464645	0.476043	0.0110015	0.000886698	0.00459113	0.00593403	0.0416711	0.0225732	0.00738461	0.0288196	0.00155681	0.0136143	0.0551049	0.135918	0.0120836	0.000725529	0.0164697	0.0165347	0.0135718	0.0255379	0.00604114	0.0239788	0.00398425	0.0105973	0.00384009	0.00530811	0.00283662	0.0800659	0.0462124	0.00272641	0.00345978	0.0494768	0.00908873	0.000171568	0.020143	0.253285	0.0230498	0.0104012	0.0803146	0.0210403	0.00333428	0.00176037	0.0183238	0.0517423	0.00490301	0.0145458	0.0474557	0.0189887	0.010412	0.144855	0.0031975	0.0327611	0.7937	0.133371	0.00697126	0.00257729	0.00173444	0.00278255	0.000566871	0.00441857	0.00693047	0.00380093	0.086893	0.0943865	0.237874	0.125306	0.0634255	0.380753	0.0982548	0.014045	0.167276	0.709641	3.10904	0.218461	0.238196	0.279939	0.263403	9.37671
6480	-24883.6	-24723.4	-160.188	0.420323	0.0080364	0.00225219	0.00366329	0.0166799	2.22163	0.0040877	0.000757413	0.107778	0.308079	0.154801	0.00450469	0.0385863	0.104384	0.00128783	0.00320859	0.0931666	0.000190333	0.00279951	0.0101986	0.00585932	0.146415	0.218516	0.0449589	0.00610492	0.0732089	0.00472507	0.0121043	0.0117334	0.0489875	0.00389763	0.0260161	0.0621549	0.0303745	0.00193868	0.00334731	0.0728135	0.00493556	0.139192	0.0014188	0.00267068	0.0497201	0.0297296	0.0450169	1.94754	0.00521248	0.00340513	0.0520542	0.0160909	0.00351264	0.00464263	0.0117521	0.000447141	0.048471	0.579719	0.00792895	0.000303605	0.0504329	0.377369	0.0109983	0.000337856	0.00167767	0.00654774	0.0525159	0.0851111	0.00673652	0.0254506	0.00411799	0.0187757	0.0387252	0.13394	0.00670067	0.00073934	0.0280279	0.0215998	0.0177018	0.00692321	0.00884704	0.0291344	0.00231889	0.0178367	0.00370131	0.00407336	0.00219598	0.106506	0.0528635	0.0020262	0.0014637	0.0460513	0.0127694	0.000322678	0.037224	0.249333	0.0301211	0.00283327	0.105031	0.0182841	0.001088	0.00332701	0.0157672	0.0343065	0.00367678	0.0150353	0.0393726	0.0373836	0.0250125	0.164035	0.00514814	0.0368194	0.7937	0.0581641	0.0175201	0.00185247	0.00205729	0.0052775	0.000391371	0.00887937	0.00769196	0.00747117	0.0736305	0.0943483	0.237778	0.125255	0.0638041	0.380599	0.0982151	0.0197522	0.196768	0.752368	3.03111	0.218461	0.238196	0.279939	0.263403	9.79799
6490	-24878.2	-24717.7	-160.472	0.351878	0.00431374	0.00276396	0.00573175	0.0236084	1.89932	0.00471336	0.000905138	0.0948626	0.305898	0.177018	0.00758606	0.0377864	0.103165	0.000456509	0.00876508	0.0832064	0.000399334	0.00165293	0.00723218	0.0136645	0.11678	0.201927	0.0605696	0.00219606	0.069054	0.0051044	0.00639776	0.0129602	0.0437087	0.0068077	0.020704	0.0446407	0.0362658	0.00289653	0.00627482	0.0759658	0.00132676	0.11646	0.00102708	0.00080724	0.0345363	0.0338004	0.0320728	1.96893	0.00689311	0.00454673	0.056757	0.0238993	0.00619358	0.00776363	0.0203074	0.00136873	0.0667489	0.627068	0.00477213	0.000352208	0.0428242	0.414621	0.0125339	0.000307499	0.00143362	0.0079406	0.133992	0.084795	0.00678015	0.0121996	0.00263333	0.0171829	0.0413299	0.13394	0.00586556	0.000653992	0.0232974	0.0122844	0.0113678	0.0174768	0.00683893	0.0476937	0.0047797	0.0123742	0.00365687	0.00532855	0.00436566	0.081792	0.0604277	0.00225341	0.00081907	0.0529747	0.0099215	0.000179862	0.0252504	0.336817	0.0338793	0.00530492	0.117629	0.0350252	0.00122759	0.00210238	0.0200516	0.0545377	0.00353635	0.0130904	0.032931	0.0324849	0.00752543	0.153097	0.00568521	0.0374631	0.912144	0.0673785	0.0161101	0.00104473	0.00286407	0.00174116	0.000201553	0.00448775	0.00756095	0.00265489	0.105042	0.0915546	0.230737	0.121546	0.070684	0.390171	0.0953068	0.0104275	0.145014	0.673478	3.17108	0.218461	0.238196	0.279939	0.263403	9.82667
6500	-24874.8	-24709.9	-164.849	0.371709	0.00439867	0.00303211	0.00363169	0.0214737	2.30706	0.00755859	0.000707567	0.0999814	0.270374	0.177018	0.00317284	0.0216078	0.131736	0.00065929	0.00601933	0.0740861	0.000392899	0.000744882	0.0159113	0.0146783	0.15096	0.253849	0.0560139	0.00306788	0.0812985	0.00455487	0.00741809	0.00905771	0.065892	0.005195	0.0134528	0.0592599	0.0374806	0.000665922	0.00264777	0.0717029	0.00346526	0.134236	0.000755995	0.00517636	0.0383538	0.0327601	0.0353832	2.04675	0.0066136	0.00368641	0.059361	0.0270822	0.00422428	0.00500294	0.0177413	0.00156027	0.0480083	0.511106	0.00727838	0.000633769	0.0430092	0.419189	0.00906896	0.000535109	0.00090075	0.00899136	0.0823009	0.0719978	0.0122275	0.0248216	0.0052686	0.0152308	0.0333704	0.155492	0.0101401	0.000734281	0.0150407	0.0140801	0.0130126	0.0175154	0.00428507	0.0524547	0.0114148	0.00864147	0.00989611	0.0117678	0.00297178	0.075567	0.0583601	0.00061166	0.000573858	0.0402791	0.011273	0.000209737	0.0462725	0.340564	0.0441935	0.00624304	0.0939885	0.0403158	0.00294256	0.00113161	0.0229272	0.0651003	0.00693243	0.0231471	0.0466012	0.0446545	0.0133342	0.117557	0.00233272	0.0461327	0.861866	0.0673945	0.016164	0.000683775	0.00295041	0.00396311	0.000202702	0.00231697	0.0132057	0.00360542	0.110397	0.0914522	0.230479	0.121411	0.0717229	0.389735	0.0952003	0.0128535	0.160328	0.698757	3.12806	0.218461	0.238196	0.279939	0.263403	10.2643
6510	-24870.5	-24710.4	-160.087	0.375345	0.00701984	0.00294732	0.000502624	0.0249814	2.18689	0.00763017	0.00034462	0.123421	0.332685	0.173206	0.00273079	0.0165838	0.123846	0.000628284	0.0016769	0.0769635	0.000651668	0.000969861	0.0105899	0.0122206	0.131655	0.244622	0.0411181	0.00378162	0.0647405	0.00593195	0.00814738	0.0211477	0.0561494	0.00563807	0.0201395	0.042788	0.0372124	0.000940986	0.00380367	0.0792242	0.00212413	0.0946301	0.00142065	0.00336167	0.0324434	0.0381289	0.0361609	1.72117	0.0158206	0.00432312	0.0576802	0.018909	0.00157091	0.00489906	0.0145442	0.000825905	0.0686904	0.511106	0.00832274	0.00111962	0.0374745	0.421869	0.00820804	0.000527883	0.00223031	0.00616527	0.149179	0.106518	0.00876009	0.0232276	0.00468151	0.0128415	0.0397234	0.128123	0.00369351	0.000646849	0.0167806	0.011386	0.00710656	0.0257281	0.00357709	0.0306047	0.0106928	0.00926607	0.00534893	0.00407351	0.00325514	0.0917742	0.0510337	0.00119011	0.00100184	0.073605	0.0134786	0.000334606	0.0308522	0.313235	0.0536897	0.00265093	0.0954731	0.0424644	0.00307154	0.00179388	0.0208487	0.0657627	0.00443685	0.0257464	0.0360211	0.0494474	0.0110959	0.143102	0.00403723	0.049665	0.843979	0.0238238	0.0132041	0.00195655	0.003593	0.00359319	2.86962e-05	0.00951882	0.0131167	0.00798107	0.0890572	0.102125	0.229412	0.114159	0.0683636	0.387929	0.098011	0.0133242	0.163113	0.703161	3.1204	0.218461	0.238196	0.279939	0.263403	9.78814
6520	-24874.4	-24703.9	-170.426	0.377147	0.00406461	0.00623686	0.000313659	0.0261056	2.38547	0.00349619	0.00386328	0.109139	0.291128	0.17944	0.00185971	0.0222548	0.118788	0.000611338	0.0046384	0.0880304	0.00108827	0.000786326	0.00726458	0.00869871	0.130483	0.248501	0.049274	0.0028622	0.0672808	0.00233242	0.00843615	0.016125	0.0308038	0.00785429	0.0272135	0.0486582	0.0445806	0.00127246	0.00894872	0.0735244	0.00352347	0.149733	0.000464025	0.00424338	0.0448964	0.0317835	0.0335978	2.60571	0.00693399	0.00804257	0.0448499	0.0165459	0.00623597	0.00728704	0.0115813	0.00141436	0.0603931	0.512034	0.0081601	0.000855525	0.0465595	0.340997	0.0130429	0.000194266	0.00226265	0.00882832	0.152488	0.118302	0.00835122	0.0334339	0.00638701	0.0177613	0.0417244	0.12904	0.00222916	0.000479312	0.0268956	0.0136528	0.0128332	0.021468	0.00774672	0.029484	0.00488446	0.0157521	0.00750922	0.00237256	0.00188195	0.0917742	0.0634689	0.000583404	0.00109397	0.0504479	0.0118808	0.000209042	0.0260229	0.30168	0.049866	0.00254131	0.0738018	0.0777556	0.00454697	0.00194003	0.0176252	0.0374156	0.00463736	0.0236891	0.0386715	0.0363181	0.0161136	0.149949	0.0111526	0.0406684	0.843979	0.0433614	0.00724404	0.00277104	0.00292432	0.00306565	0.000118745	0.00888707	0.0129965	0.00829917	0.0982593	0.10239	0.227414	0.114455	0.0685408	0.388935	0.0982651	0.0135603	0.16449	0.705318	3.11663	0.232699	0.230094	0.270417	0.26679	10.822
6530	-24872.5	-24699.6	-172.855	0.367398	0.0076088	0.00558522	0.000732919	0.0216729	2.55889	0.00973577	0.00201198	0.112573	0.302085	0.18013	0.000820206	0.0355986	0.0992286	0.000501437	0.00264207	0.0728918	0.00010896	0.000317138	0.0109346	0.0194805	0.100024	0.225669	0.0369084	0.00350048	0.0858425	0.00116626	0.0146154	0.019889	0.0416372	0.00269235	0.0201153	0.0563835	0.0390784	0.00124907	0.00295399	0.0805467	0.00597514	0.166367	0.000413338	0.00413484	0.0522821	0.0474451	0.0435074	2.14856	0.011084	0.00489967	0.0607839	0.027516	0.00625184	0.00672035	0.0145639	0.00193168	0.0457343	0.659897	0.00447104	0.0008216	0.0583981	0.315928	0.00756864	0.000342069	0.00222975	0.00490657	0.176035	0.0572994	0.0096197	0.0291193	0.00211563	0.0120787	0.0475697	0.129182	0.01224	0.00177463	0.0248277	0.015881	0.0124217	0.0225846	0.00430128	0.0377471	0.00406093	0.0184535	0.00576504	0.00710489	0.00152049	0.0913652	0.0482277	0.000276982	0.00135147	0.0536807	0.00904362	0.000140295	0.0220956	0.30168	0.0453955	0.00225122	0.113207	0.195449	0.00159206	0.000748176	0.0307898	0.0389583	0.00212945	0.0193464	0.0672084	0.0198631	0.0110105	0.179908	0.0250069	0.0364978	1.07125	0.0535875	0.00727126	0.00148316	0.00203771	0.00239123	0.000110923	0.00358037	0.0129632	0.00403989	0.0787109	0.10239	0.227414	0.114455	0.0685408	0.388935	0.0982651	0.0123056	0.157017	0.693446	3.13723	0.232699	0.230094	0.270417	0.26679	11.0649
6540	-24866.1	-24708.3	-157.807	0.386507	0.00405215	0.00189818	0.00100428	0.0214991	2.24726	0.00540544	0.00151476	0.0859837	0.295398	0.215483	0.00278522	0.012491	0.147854	0.000756506	0.00125532	0.0778623	0.000530109	0.000356753	0.01346	0.00627077	0.107494	0.218817	0.0456643	0.00354559	0.0709055	0.00203016	0.00860501	0.0159037	0.0409154	0.00292774	0.01887	0.0454426	0.0503491	0.00226887	0.00288295	0.0548555	0.00288687	0.147973	0.00038907	0.0048117	0.0246086	0.0220745	0.0383652	1.78688	0.00593956	0.00147261	0.0498958	0.0213432	0.00525412	0.00736925	0.0147636	0.00301105	0.0546686	0.575894	0.0155567	0.00192514	0.0457308	0.263132	0.0116548	0.000878562	0.000847153	0.00316625	0.0954795	0.0577774	0.00732631	0.0175015	0.00144833	0.0170899	0.0377806	0.159645	0.0081498	0.00217784	0.0251376	0.00561899	0.0125646	0.0188713	0.00493964	0.0327431	0.00249085	0.0160566	0.00647153	0.00692971	0.00309079	0.0783661	0.0561136	0.000269596	0.00314792	0.0415429	0.0102408	0.000133899	0.0249908	0.236205	0.0254879	0.00252219	0.108666	0.180994	0.00106853	0.00104977	0.0200862	0.0467362	0.00183313	0.0233752	0.0568762	0.0139171	0.0119952	0.140494	0.0196418	0.0400562	0.733186	0.0582188	0.0125873	0.00204389	0.00219947	0.00118672	0.000291655	0.0072726	0.0156481	0.00248812	0.0947383	0.104666	0.23247	0.116999	0.0700644	0.375351	0.100449	0.014817	0.171607	0.716257	3.09732	0.232699	0.230094	0.270417	0.26679	9.56006
6550	-24878.5	-24716.4	-162.151	0.387094	0.00542543	0.00291612	0.00056901	0.0229801	2.33107	0.00864486	0.000484136	0.0906936	0.302357	0.21779	0.00296405	0.0117227	0.121978	0.00175608	0.00168583	0.0770148	0.000726126	0.000235651	0.00778861	0.0112367	0.0864504	0.238239	0.0546862	0.00512269	0.0723163	0.00242984	0.00824345	0.0168617	0.0731963	0.0021834	0.0131468	0.0329567	0.0516812	0.00140154	0.00376598	0.0733042	0.00285275	0.141779	0.000160189	0.0053902	0.0370121	0.0300525	0.0379359	2.05328	0.00440982	0.00290438	0.0464996	0.0164476	0.0062917	0.00500059	0.0107416	0.00236538	0.0661146	0.502996	0.00830178	0.00399454	0.0640311	0.289264	0.00796346	0.000665242	0.0010903	0.0106601	0.140999	0.0513841	0.0162753	0.0210216	0.00183785	0.0161058	0.0425758	0.131891	0.013045	0.00132306	0.0154058	0.00944885	0.0141225	0.0283621	0.010858	0.0175798	0.00684864	0.0154688	0.00411539	0.0123862	0.00335619	0.0719616	0.0327287	0.000973457	0.00118821	0.0317105	0.00802291	0.000305455	0.031647	0.254611	0.0185599	0.00454733	0.0838735	0.114203	0.0013997	0.00189244	0.00897936	0.048623	0.00489605	0.0205248	0.0397773	0.0168584	0.00936786	0.136142	0.0444198	0.0415061	0.915938	0.0382257	0.0109145	0.00250034	0.00185619	0.0037472	0.000142923	0.0039687	0.0132456	0.00550972	0.0809872	0.0978214	0.229093	0.118803	0.0711448	0.381139	0.101998	0.0148973	0.172051	0.716928	3.09612	0.232699	0.230094	0.270417	0.26679	9.9944
6560	-24881.1	-24715	-166.092	0.375669	0.00551613	0.00345652	0.00325907	0.0327524	2.1559	0.00574938	0.00061942	0.093112	0.242632	0.197811	0.00132245	0.0186446	0.0904756	0.00309606	0.00311522	0.0727071	0.00112632	0.0003644	0.00779135	0.0160526	0.127962	0.23151	0.0469321	0.00253624	0.0731526	0.00429635	0.0129592	0.0229518	0.0775603	0.00179885	0.0143708	0.0526389	0.043595	0.00240429	0.00209462	0.0872318	0.00381701	0.187585	0.000561958	0.00382606	0.0433837	0.0289305	0.0417976	2.25978	0.00817689	0.00359835	0.0550473	0.0171557	0.0044713	0.00545508	0.0173162	0.00172591	0.0709451	0.439461	0.00447297	0.00231531	0.0507735	0.439595	0.0195173	0.000382181	0.0019286	0.00906531	0.165112	0.0806073	0.00497917	0.0313411	0.00155981	0.0168633	0.043192	0.118916	0.00562053	0.000884627	0.0225984	0.0129015	0.00741609	0.0199317	0.00539596	0.0219298	0.00767461	0.00987511	0.00538893	0.0111736	0.00435036	0.130499	0.0626693	0.0020215	0.000581683	0.0349538	0.0112462	0.00041538	0.0155335	0.261261	0.0199662	0.00211128	0.124761	0.0903808	0.000452637	0.00319124	0.0178834	0.0438446	0.00690466	0.0205989	0.048119	0.0316333	0.0214286	0.136142	0.0160666	0.0487436	1.00616	0.0195448	0.0163151	0.000978407	0.00519692	0.00610765	0.00153726	0.00428257	0.0110159	0.00275069	0.0850375	0.100236	0.234749	0.115179	0.0729013	0.390549	0.0863859	0.0133665	0.16336	0.70355	3.11972	0.232699	0.230094	0.270417	0.26679	10.3886
6570	-24860.6	-24694.7	-165.967	0.400051	0.00666259	0.00702463	0.0027067	0.0259232	2.4448	0.00826524	0.000428455	0.079627	0.276419	0.211203	0.00185774	0.00993025	0.125374	0.000455047	0.0062217	0.0804587	0.00059145	0.00227254	0.00767539	0.0186812	0.122813	0.246106	0.0509071	0.00528577	0.0651331	0.00448068	0.0104424	0.0213745	0.0547759	0.0026455	0.014615	0.0640949	0.0469735	0.0026351	0.00462685	0.0872318	0.00186381	0.150463	0.000687542	0.00197954	0.0402269	0.0257869	0.0405706	1.95454	0.0120855	0.00335736	0.0437058	0.0145061	0.00405935	0.00506191	0.0123136	0.0025851	0.061459	0.43923	0.00526401	0.00084267	0.0452666	0.509379	0.00796846	0.00103105	0.00316963	0.0112772	0.160881	0.0571311	0.00913814	0.03559	0.00152978	0.01019	0.041811	0.132204	0.00759115	0.000402587	0.0172222	0.0165344	0.00795184	0.0193114	0.0024597	0.03511	0.00402485	0.0134295	0.00725894	0.0056695	0.00166766	0.0845459	0.0515644	0.00207656	0.0001031	0.0440279	0.0112657	0.000553619	0.0250008	0.241582	0.0302799	0.00222459	0.140122	0.0620414	0.000410988	0.00162636	0.025338	0.0507624	0.00410578	0.0196437	0.0393717	0.0212628	0.0102559	0.158484	0.0246222	0.0488728	0.937397	0.100852	0.0186017	0.000749124	0.00136187	0.00217097	0.000342768	0.00531925	0.0135033	0.00538427	0.0836686	0.0986049	0.230927	0.113304	0.0767791	0.378712	0.101673	0.0167218	0.181794	0.731336	3.07015	0.232699	0.230094	0.270417	0.26679	10.376
6580	-24862.6	-24706.9	-155.729	0.369448	0.00519669	0.00243853	0.00206281	0.0151027	2.13791	0.00716065	0.000470303	0.0962525	0.269025	0.170241	0.000835117	0.00672056	0.124787	0.00075789	0.00412983	0.0782867	0.000683751	0.00540466	0.0140133	0.0147086	0.119464	0.22738	0.0278694	0.00478765	0.0825713	0.0076956	0.004764	0.0187642	0.0322327	0.00167789	0.0178497	0.0658194	0.0357727	0.00187821	0.00301577	0.0885741	0.0026447	0.128812	0.000831816	0.00146512	0.053927	0.0294908	0.0429948	1.77515	0.00841351	0.00221669	0.0507448	0.0161368	0.00385462	0.00683836	0.0163914	0.00147578	0.071106	0.469894	0.00760674	0.000331422	0.0441453	0.291415	0.0164783	0.000987744	0.00160515	0.00758234	0.111691	0.0548958	0.00591389	0.020604	0.00128799	0.0110297	0.0316013	0.101297	0.00455592	0.000561305	0.0222224	0.00552827	0.0168214	0.0186565	0.00312336	0.0262097	0.00406412	0.00698834	0.00282345	0.00820402	0.00176136	0.0881833	0.0456674	0.000927169	0.000259578	0.0381464	0.00715151	0.00175236	0.0197231	0.241582	0.0302761	0.00558541	0.0969682	0.101174	0.000269354	0.00328814	0.022048	0.0339876	0.00356922	0.0158338	0.0386332	0.0264848	0.0156406	0.144771	0.0273555	0.0376935	0.883296	0.0806632	0.0191889	0.00161795	0.0038305	0.00447533	0.00204757	0.0118439	0.0140188	0.00352876	0.0721406	0.0994563	0.232921	0.105648	0.077442	0.381982	0.102551	0.0125648	0.158593	0.695984	3.13286	0.232699	0.230094	0.270417	0.26679	9.35231
6590	-24885.7	-24728.9	-156.794	0.38573	0.00340739	0.00409663	0.00373287	0.0140084	2.10771	0.00638882	0.00105896	0.0912867	0.347491	0.187742	0.000345782	0.0292867	0.15096	0.00127775	0.00369055	0.079955	0.000637096	0.00121715	0.00759942	0.0144855	0.119464	0.205202	0.0433023	0.00385969	0.0822118	0.00651845	0.00313228	0.0168034	0.027858	0.00101211	0.0148451	0.0389636	0.0418256	0.00390997	0.00667048	0.0645839	0.00120965	0.151006	0.000546282	0.00422725	0.0330232	0.0503907	0.0402521	1.57094	0.00638412	0.00360983	0.0465718	0.00908826	0.00109891	0.00472556	0.00771439	0.00176038	0.0737314	0.545065	0.00678582	0.00016314	0.0552151	0.401236	0.00876709	0.000883012	0.00550235	0.00950093	0.134985	0.0649646	0.00664387	0.0220147	0.00290297	0.0122293	0.0504543	0.115677	0.00990497	0.000435925	0.0359703	0.00694402	0.00763134	0.0145746	0.0065758	0.0178768	0.00342458	0.0200676	0.00234563	0.00534581	0.00417957	0.0924099	0.0345786	0.00115373	0.000301399	0.0465684	0.00773681	0.00102705	0.0210297	0.250242	0.0313373	0.0039255	0.123594	0.0603395	0.000130763	0.000427036	0.0181983	0.0691633	0.00241199	0.017034	0.0519068	0.0191129	0.0212535	0.148423	0.0122636	0.0273637	0.834156	0.0906036	0.0151833	0.00226204	0.00487577	0.00612991	0.00326593	0.00931418	0.0144495	0.0083363	0.087198	0.0954734	0.230605	0.113834	0.0803723	0.378184	0.101531	0.0147108	0.171019	0.715366	3.09891	0.232144	0.229545	0.272633	0.265678	9.45879
6600	-24884.8	-24728.2	-156.528	0.393044	0.00229571	0.00251189	0.00214787	0.0211326	2.10771	0.00868418	0.000641541	0.104579	0.325665	0.193463	0.000276152	0.0173373	0.139019	0.00297896	0.00892173	0.0777413	0.000819843	0.00124077	0.0107631	0.0141939	0.134528	0.273197	0.0429182	0.00241942	0.0671347	0.00379301	0.00283961	0.0132049	0.0130332	0.00501139	0.0111342	0.0396253	0.0357883	0.00219855	0.00453504	0.0693164	0.00206231	0.173483	0.00052364	0.00232812	0.057548	0.0360187	0.0540554	1.55409	0.00727692	0.00401394	0.0597252	0.015999	0.00197603	0.00284568	0.0126717	0.00228433	0.0489904	0.513126	0.00349286	0.000392843	0.0580083	0.232248	0.0101043	0.000805423	0.00231833	0.00751327	0.110605	0.128464	0.00267836	0.0205004	0.00641815	0.00710232	0.037316	0.124716	0.0175368	0.000362186	0.00987222	0.00861061	0.0142186	0.0241033	0.00361359	0.0461517	0.00441745	0.0148685	0.00387725	0.00456185	0.00337811	0.0783225	0.0469672	0.00144355	0.000207144	0.0372313	0.0113477	0.000980405	0.022197	0.250242	0.043338	0.0029943	0.110384	0.129602	9.029e-05	0.00047278	0.0175294	0.0287706	0.00502994	0.0160276	0.0472018	0.0335137	0.0159729	0.149897	0.00844664	0.0423231	0.904577	0.0529249	0.0127012	8.14761e-05	0.00286461	0.00955665	0.00110858	0.0151586	0.0097268	0.00571064	0.0970839	0.0977499	0.232664	0.108479	0.0822886	0.387201	0.0916182	0.0157239	0.176541	0.723643	3.08409	0.232144	0.229545	0.272633	0.265678	9.4321
6610	-24886.3	-24726.6	-159.703	0.385672	0.00337975	0.00576257	0.0052571	0.0116543	2.31307	0.00496401	0.00129789	0.0826068	0.325665	0.17119	0.000441593	0.0365414	0.138959	0.00301206	0.0065212	0.0693724	0.00198796	0.00369028	0.00769053	0.0113576	0.140007	0.248985	0.0434148	0.00205805	0.0571137	0.00659776	0.0034188	0.0207079	0.0190995	0.0018454	0.0115771	0.0524999	0.0347315	0.00272449	0.00212192	0.0554604	0.00129851	0.151173	0.000360305	0.00357854	0.0271778	0.0289456	0.042108	1.78179	0.0139655	0.00504318	0.0570797	0.0185014	0.00247302	0.00442117	0.0190642	0.00228494	0.0623813	0.488478	0.00129611	0.000708422	0.0466302	0.307173	0.00956318	0.00104927	0.00179131	0.0100101	0.111951	0.0710355	0.00471352	0.033132	0.00246467	0.00367323	0.0579127	0.137079	0.016872	0.000259168	0.0166562	0.00961849	0.00875811	0.0201803	0.0149829	0.0389911	0.00593679	0.0159931	0.0017267	0.00369838	0.00212831	0.0838475	0.0199173	0.00227542	0.000234089	0.0414008	0.0130718	0.00106963	0.0254817	0.293594	0.0216897	0.00371134	0.104527	0.0656043	7.81756e-05	0.000480506	0.022026	0.0437078	0.00396997	0.0186059	0.0419238	0.0331412	0.00819754	0.16921	0.00842546	0.0467756	0.904577	0.0535659	0.02296	8.69892e-05	0.00693991	0.0037731	0.00071789	0.00533887	0.0126921	0.00963771	0.0835328	0.0987511	0.235047	0.120351	0.0815407	0.371753	0.0925567	0.0147028	0.170974	0.715298	3.09902	0.229134	0.230445	0.273701	0.26672	9.74968
6620	-24871.6	-24707.6	-163.989	0.369307	0.00147328	0.00354187	0.00509623	0.019281	2.46567	0.00564636	0.00068622	0.133622	0.302747	0.212264	0.000493409	0.0256265	0.103056	0.00138723	0.00485147	0.0753939	0.00124292	0.00104983	0.00999966	0.016812	0.140007	0.248985	0.0491045	0.00301741	0.0648201	0.00472122	0.00793519	0.016454	0.0216478	0.000868204	0.0131357	0.046996	0.0420876	0.00153662	0.00302493	0.0702383	0.00197148	0.199096	0.000394218	0.00322092	0.0363005	0.0348666	0.0548662	1.93032	0.0155805	0.00518136	0.0511424	0.0233604	0.00413388	0.00544473	0.0103538	0.00163592	0.0446528	0.506872	0.00356517	0.000679732	0.0417778	0.257079	0.0119973	0.0017694	0.0024263	0.0056047	0.14728	0.0413967	0.00726075	0.0321479	0.00133459	0.00668218	0.0399022	0.141103	0.011974	0.00053935	0.016839	0.0055913	0.0116493	0.0186396	0.0124916	0.0540273	0.00447268	0.0136591	0.00761732	0.00327243	0.00426925	0.0922599	0.042588	0.000843108	0.000649039	0.0545937	0.0106801	0.00144681	0.0290699	0.293594	0.0407586	0.00205047	0.1014	0.158867	0.000148286	0.000542363	0.0125374	0.0553473	0.00415237	0.0122408	0.0597781	0.0251095	0.0117219	0.131172	0.00747346	0.041291	0.828465	0.0649391	0.0161172	9.75056e-05	0.00321742	0.00306094	0.000121254	0.00885769	0.0139104	0.00453401	0.0837677	0.0978818	0.232978	0.119292	0.0808229	0.377284	0.0917419	0.0125468	0.158484	0.69581	3.13316	0.229134	0.230445	0.273701	0.26672	10.1784
